press_release_id,release_date,company_name,source,source_url,language,lang_norm,true_cid,true_notes,pred_cid,title,snippet,pred_category,pred_prob,pred_margin,margin_band,decision,top3_cids,top3_probs
198a91d29c71d6d0,2025-08-14,Gofore Oyj,gmail,,,other,mna,,dividend,COMPANY's Huld acquisition gets approval from the Finnish Competition and Consumer Authority,"COMPANY's Huld acquisition gets approval from the Finnish Competition and Consumer Authority Published: 2025-08-14 17:05:12 CEST COMPANY - Investor News COMPANY's Huld acquisition gets approval from the Finnish Competition and Consumer Authority 14.8.2025 18:05:12 EEST | COMPANY | Investor News COMPANY Investor News 15 August 2025, at 18:05 pm EET COMPANY's Huld acquisition gets approval from the Finnish Competition and Consumer Authority COMPANY has today, 15 August 2025, received an approving decision from the Finnish Competition and Consumer Authority regarding the acquisition of the techno",Dividend,0.0533,0.0,hard,needs_review_low_sim,"[""dividend"", ""admission_delisting"", ""equity_actions_non_buyback""]","[0.0533, 0.0533, 0.0531]"
198c0e9cf2d52558,2025-08-19,Terranet AB,gmail,,,other,product_launch_partnership,,dividend,Patent approval for COMPANY - strengthens protection for BlincVision,"Patent approval for COMPANY - strengthens protection for BlincVision Published: 2025-08-19 08:00:00 CEST COMPANY - Investor News Patent approval for COMPANY - strengthens protection for BlincVision COMPANY has been informed that the company will be granted a Swedish patent for a method of analyzing movements using data from event cameras. This strengthens the company's IP portfolio and marks an important step in the development of BlincVision, COMPANY's anti-collision system focused on urban traffic environments. The new patent covers a method for analyzing the direction of movement of objects",Dividend,0.0532,0.0,hard,needs_review_low_sim,"[""dividend"", ""legal_regulatory_compliance"", ""product_launch_partnership""]","[0.0532, 0.0531, 0.0531]"
198c67e02de8f96c,2025-08-20,AlzeCure Pharma AB,gmail,,,other,personnel_management_change,,dividend,COMPANY appoints Cecilia Wadell as new Head of Development,"COMPANY appoints Cecilia Wadell as new Head of Development Published: 2025-08-20 10:00:00 CEST COMPANY - Investor News COMPANY appoints Cecilia Wadell as new Head of Development COMPANY (publ) (FN STO: ALZCUR), a pharmaceutical company that develops candidate drugs for diseases affecting the nervous system, focusing on Alzheimer's disease and pain, has appointed Cecilia Wadell, MScPharm, Ph.D., as Head of Development. She will be part of COMPANY's management team. Her predecessor, Dr. Märta Segerdahl, will continue to focus on her role as CMO of COMPANY. Cecilia Wadell will take up her positio",Dividend,0.0532,0.0,hard,needs_review_low_sim,"[""dividend"", ""personnel_management_change"", ""orders_contracts""]","[0.0532, 0.0532, 0.0531]"
198cc80465a49471,2025-08-21,First Nordic Metals Corp,gmail,,,other,other_corporate_update,,dividend,COMPANY Nordic Drills 1.94 g/t Au over 21.5 m and 5.45 g/t Au over 4.6 m at Aida and Extends Gold Mineralization to over 2 km,"COMPANY Nordic Drills 1.94 g/t Au over 21.5 m and 5.45 g/t Au over 4.6 m at Aida and Extends Gold Mineralization to over 2 km Published: 2025-08-21 14:00:00 CEST COMPANY - Other information disclosed according to the rules of the Exchange COMPANY Nordic Drills 1.94 g/t Au over 21.5 m and 5.45 g/t Au over 4.6 m at Aida and Extends Gold Mineralization to over 2 km Toronto, ON - August 21, 2025 /CNW/ - COMPANY. (the ""Company"" or ""FNM"") (TSX.V: FNM, FNSE: FNMC SDB, OTCQB: FNMCF, FRA: HEG0) is pleased to announce results to date (14 of 39 holes) from its 2025 diamond drill program at the Aida targe",Dividend,0.0532,0.0,hard,needs_review_low_sim,"[""dividend"", ""orders_contracts"", ""earnings_report""]","[0.0532, 0.0531, 0.0531]"
198cce96800fa347,2025-08-21,Pila Pharma AB,gmail,,,other,other_corporate_update,,dividend,COMPANY PHARMA: INVITATION TO LIVE H1 REPORT INTERVIEW AND Q&A,"COMPANY PHARMA: INVITATION TO LIVE H1 REPORT INTERVIEW AND Q&A Published: 2025-08-21 15:55:00 CEST COMPANY - Investor News COMPANY PHARMA: INVITATION TO LIVE H1 REPORT INTERVIEW AND Q&A COMPANY (publ) (FN STO: COMPANY), an innovative biotech company developing novel oral drugs based on TRPV1 inhibition for treatment of obesity and diabetes, invites shareholders, investors and other stakeholders with interest in the space, to a live online interview and Q&A. CEO Gustav H. Gram will present online at 13:30 CEST on August 27, 2025, in connection with the publication of the company's Half-Year Fin",Dividend,0.0531,0.0,hard,needs_review_low_sim,"[""dividend"", ""capital_raise_rights_issue"", ""admission_delisting""]","[0.0531, 0.053, 0.053]"
197a6f6a7999cdc7,2025-06-25,Alfa Laval,gmail,,,other,earnings_report,,dividend,Invitation to COMPANY's second quarter conference call,"[*] Invitation to COMPANY's second quarter conference call COMPANY will release second quarter earnings on 22 July at 07:30 am CEST. The conference call will start at 09:00 am CEST. The conference call is hosted by COMPANY's President and CEO Tom Erixon and CFO Fredrik Ekström. To participate in the conference call and ask questions, please register on below link: Diamond Pass Registration You can also follow the conference via a live webcast. A webcast link will be available on | COMPANY Investors Contacts Johan Lundin Head of Investor Relations, COMPANY Mobile: +46 730 46 30 90 Beata Ardhe E",Dividend,0.0531,0.0001,hard,needs_review_low_sim,"[""dividend"", ""product_launch_partnership"", ""earnings_report""]","[0.0531, 0.053, 0.053]"
198bc685e3339a59,2025-08-18,EQL Pharma AB,gmail,,,other,agm_egm_governance,,dividend,Valberedningens förslag inför årsstämman i COMPANY,"Valberedningens förslag inför årsstämman i COMPANY Publicerad: 2025-08-18 11:00:00 CEST COMPANY - Övrig information som ska lämnas enligt börsens regler Valberedningens förslag inför årsstämman i COMPANY Inför årsstämman 21 augusti 2025 i COMPANY har valberedningen framlagt sitt förslag avseende val av styrelse. Valberedningen föreslår omval av samtliga styrelseledamöter förutom Per Ollermark, samt nyval av Raymond De Vré. Valberedningen har utgjorts av Erik Hallengren, representerande SEB Fonder, Christer Fåhraeus, representerande Fårö Capital AB samt Rajiv I Modi, representerande Cadila Phar",Dividend,0.054,0.0005,hard,needs_review_low_sim,"[""dividend"", ""pdmr_managers_transactions"", ""personnel_management_change""]","[0.054, 0.0535, 0.0534]"
198ac877ca4f4968,2025-08-15,Bredband2 i Skandinavien AB,gmail,,,other,agm_egm_governance,,dividend,Kallelse till extra bolagsstämma i COMPANY,"Kallelse till extra bolagsstämma i COMPANY Publicerad: 2025-08-15 09:00:00 CEST COMPANY - Pressmeddelande Kallelse till extra bolagsstämma i COMPANY Extra bolagsstämma i COMPANY, 556346-9062, äger rum onsdagen den 17 september 2025 kl. 14.00 på Helio Slussen, Peter Myndes Backe 16, 118 46 Stockholm. Aktieägare som önskar delta i stämman ska dels vara införd i den av Euroclear Sweden förda aktieboken på avstämningsdagen tisdagen den 9 september 2025, dels göra anmälan till bolaget senast torsdagen den 11 september 2025 kl. 17.00 med post på adress COMPANY, Peter Myndes Backe 16, 118 46 Stockhol",Dividend,0.0556,0.0006,hard,needs_review_low_sim,"[""dividend"", ""agm_egm_governance"", ""equity_actions_non_buyback""]","[0.0556, 0.0551, 0.0534]"
198c279c1d3b07f7,2025-08-19,SP Group A/S,gmail,,,other,dividend,,dividend,Policy on capital allocation and dividend for COMPANY,"Policy on capital allocation and dividend for COMPANY Published: 2025-08-19 15:16:52 CEST COMPANY - Investor News Policy on capital allocation and dividend for COMPANY COMPANY Announcement No. 37 /2025 19 August 2025 CVR No. 15701315 Policy on capital allocation and dividend for COMPANY Today, the Board of Directors has considered and approved COMPANY Group's Policy on capital allocation and dividend. The purpose of this policy is to establish guidelines for capital allocation and dividend distribution to the shareholders of COMPANY. The policy aims to ensure a balanced approach that safeguard",Dividend,0.057,0.0036,hard,needs_review_low_sim,"[""dividend"", ""equity_actions_non_buyback"", ""share_buyback""]","[0.057, 0.0534, 0.0534]"
197aad2dc233a444,2025-06-26,Bavarian Nordic A/S,gmail,,,other,product_launch_partnership,,earnings_report,COMPANY Nordic Announces the Initiation of Clinical Trials of Mpox Vaccine in Infants and Pregnant Women,"First studies to evaluate MVA-BN in infants under 2 years of age and pregnant and breastfeeding women. The multi-partner research project is aimed at expanding access to mpox vaccines for vulnerable populations. COPENHAGEN, Denmark, June 26, 2025 - COMPANY (OMX: BAVA) announced today the initiation of the first of two clinical trials designed to support approval and use of the MVA-BN ® mpox/smallpox vaccine in vulnerable populations: infants under 2 years of age and pregnant and breastfeeding women The first participants have been vaccinated in a study (NCT06844487), evaluating the safety and ",Earnings report,0.0533,0.0,hard,needs_review_low_sim,"[""earnings_report"", ""capital_raise_rights_issue"", ""product_launch_partnership""]","[0.0533, 0.0532, 0.053]"
197b030657a6a768,2025-06-27,Axfood,gmail,,,other,other_corporate_update,,earnings_report,Invitation to the presentation of COMPANY's second quarter 2025,"[*] Invitation to the presentation of COMPANY's second quarter 2025 COMPANY invites investors, analysts and the press to a presentation of the interim report for the second quarter 2025 at 9:30 am CET on 11 July. The report will be published at 7:00 am CET the same day. COMPANY's President and CEO Simone Margulies will present the report together with CFO Anders Lexmon. The presentation will be held in English. Time: Friday, 11 July at 9:30 am CET To follow the presentation webcast, please use this link. To participate via teleconference, please register via this link. After registration, you ",Earnings report,0.0532,0.0,hard,needs_review_low_sim,"[""earnings_report"", ""dividend"", ""personnel_management_change""]","[0.0532, 0.0532, 0.0531]"
197f37f2b0d789d8,2025-07-10,Alvotech,gmail,,,other,personnel_management_change,,earnings_report,COMPANY Appoints Linda Jónsdóttir as Chief Financial Officer,"July 10, 2025 4:40 AM EDT COMPANY Appoints Linda Jónsdóttir as Chief Financial Officer View this release → Or click here to view all releases. You are subscribed to COMPANY Investor Relations email alerts. To unsubscribe from all alerts, please click here. COMPANY Saemundargata 15-19, 102, Reykjavik,, Iceland Service provided by Notified",Earnings report,0.0532,0.0,hard,needs_review_low_sim,"[""earnings_report"", ""equity_actions_non_buyback"", ""share_buyback""]","[0.0532, 0.0532, 0.0531]"
197fa537e6fbe0e8,2025-07-11,Arion Bank,gmail,,,other,legal_regulatory_compliance,,earnings_report,Results of the Supervisory Review and Evaluation Process (SREP),"COMPANY‘s Pillar II capital requirement is 1.9% from 30 June 2025, an increase of 0.1 percentage points from last year‘s review. The Financial Supervisory Authority of the Central Bank of Iceland evaluates risk factors in the operations of financial institutions in the Supervisory Review and Evaluation Process and examines how financial institutions handle these risk factors in operations, cf. the Financial Undertakings Act No. 161/2002. Financial institutions which are considered systemically important are assessed annually. The conclusion of the Financial Supervisory Authority of the Central",Earnings report,0.0534,0.0,hard,needs_review_low_sim,"[""earnings_report"", ""capital_raise_rights_issue"", ""credit_ratings""]","[0.0534, 0.0534, 0.0532]"
198a6f38c03614de,2025-08-14,K-ryhmä,gmail,,,other,earnings_report,,earnings_report,Keskon myynti heinäkuussa,"[*] KESKO SIJOITTAJAUUTINEN 14.8.2025 KLO 08.00 Keskon myynti heinäkuussa Keskon myynti kasvoi heinäkuussa 7,9 %. Vertailukelpoisesti myynti kasvoi 5,4 %. ""Keskon myynti kasvoi heinäkuussa 7,9 %. Myynti kasvoi kaikilla toimialoilla. Päivittäistavaramyynti K-ruokakaupoille kasvoi 4,4 %. Myös Kespron myynti ja K-Citymarketin käyttötavarakaupan myynti kasvoi. Rakentamisen ja talotekniikan kaupassa myynti kasvoi teknisessä kaupassa. Myynti kasvoi rautakaupassa yritysostojen tukemana. Myynti kasvoi merkittävästi autokaupassa sekä uusissa että käytetyissä autoissa. Heinäkuussa toimituspäiviä oli yht",Earnings report,0.0532,0.0,hard,needs_review_low_sim,"[""earnings_report"", ""pdmr_managers_transactions"", ""orders_contracts""]","[0.0532, 0.0532, 0.0532]"
198ad3d22d8e320f,2025-08-15,Djurslands Bank A/S,gmail,,,other,earnings_report,,earnings_report,Halvårsrapport 2025,"Halvårsrapport 2025 Offentliggjort: 2025-08-15 12:18:36 CEST COMPANY - Halvårsrapport Halvårsrapport 2025 Fondsbørsmeddelelse 41/2025 Tilfredsstillende 1. halvår De første seks måneder af 2025 er forløbet som forventet. Resultat før skat blev på 137,9 mio. kr. og den gennemsnitlige egenkapital forrentes med 15,5% før skat. Resultatopgørelsesposter 1. halvår 2025 2024 2023 2022 2021 Netto rente- og gebyrindtægter 344,9 329,5 303,9 244,0 195,7 Driftsudgifter 193,2 173,3 161,9 146,6 138,7 - Herunder udgifter til personale og administration 189,9 169,0 157,1 141,4 133,4 Resultat før nedskrivninger",Earnings report,0.0535,0.0,hard,needs_review_low_sim,"[""earnings_report"", ""dividend"", ""capital_raise_rights_issue""]","[0.0535, 0.0535, 0.0533]"
198ac4308b248d31,2025-08-15,Elecster Oyj,gmail,,,other,earnings_report,,earnings_report,COMPANY-konsernin puolivuosikatsaus 1.1. - 30.6.2025,"COMPANY-konsernin puolivuosikatsaus 1.1. - 30.6.2025 Julkaistu: 2025-08-15 07:45:28 CEST COMPANY - Puolivuosikatsaus COMPANY-konsernin puolivuosikatsaus 1.1. - 30.6.2025 COMPANY PUOLIVUOSIKATSAUS 15.8.2025 KLO 8:45 COMPANY-KONSERNIN PUOLIVUOSIKATSAUS 1.1. - 30.6.2025 YHTEENVETO Tammi-kesäkuu: Liikevaihto 16,7 MEUR (1-6/2024: 18,5 MEUR) Liikevoitto 0,5 MEUR (1,6 MEUR) Tulos ennen veroja -0,5 MEUR (1,7 MEUR) Tulos/osake -0,12 EUR (0,36 EUR) Omavaraisuusaste 59,5 % (54,7 %) Huhti-kesäkuu: Liikevaihto 9,0 MEUR (4-6/2024: 10,2 MEUR) Liikevoitto 0,5 MEUR (1,0 MEUR) Tulos ennen veroja 0,1 MEUR (0,8 M",Earnings report,0.0539,0.0003,hard,needs_review_low_sim,"[""earnings_report"", ""equity_actions_non_buyback"", ""agm_egm_governance""]","[0.0539, 0.0536, 0.0533]"
198f469a70573524,2025-08-29,Klimator AB,gmail,,,other,,,earnings_report,"COMPANY (publ) - Interim report 2, 2025","COMPANY (publ) - Interim report 2, 2025 Published: 2025-08-29 08:00:00 CEST COMPANY - Half year financial report COMPANY (publ) - Interim report 2, 2025 Second quarter, April 1 - June 30 Group Operating revenue amounted to SEK 9,346K (6,174K). Net sales amounted to SEK 7,955K (4,680K) Operating profit (EBIT) amounted to SEK -584K (-2,787K). Net income amounted to SEK -682K (-2,971K). Earnings per share after tax amounted to SEK -0.02 (SEK 0.10). Number of shares as of June 31, 2025, amounted to 31,084,638 (31,084,638). First half year, January 1 - June 30 Group Operating revenue amounted to SE",Earnings report,0.0543,0.0009,hard,needs_review_low_sim,"[""earnings_report"", ""agm_egm_governance"", ""admission_delisting""]","[0.0543, 0.0533, 0.0531]"
198bbc383b28d15c,2025-08-18,Nitro Games Oyj,gmail,,,other,earnings_report,,earnings_report,Half-Year Report January - June 2025,"Half-Year Report January - June 2025 Published: 2025-08-18 08:00:00 CEST COMPANY - Interim report (Q1 and Q3) COMPANY: Half-Year Report January - June 2025 Half-Year Report 18 August 2025 at 09:00 (EEST) REPORTING PERIOD JANUARY - JUNE 2025 Revenues (Jan - Jun): 4,136 KEUR (5,599 KEUR). EBITDA: 319 KEUR (1,105 KEUR). EBIT: -350 KEUR (225 KEUR). Net result: -401 KEUR (279 KEUR). Earnings per share (EPS) -0.02 EUR (0.01). Cash and cash equivalents: 1,302 KEUR, and 531 KEUR of short - term receivables (30 June 2025). (Unless otherwise stated, the comparison figures in brackets refer to the corres",Earnings report,0.0555,0.0021,hard,needs_review_low_sim,"[""earnings_report"", ""equity_actions_non_buyback"", ""dividend""]","[0.0555, 0.0534, 0.0533]"
198ec1a9e8d01e20,2025-08-27,Scandinavian Tobacco Group A/S,gmail,,,other,earnings_report,,earnings_report,COMPANY Reports Second Quarter 2025 Results and Reaffirms Expectations for Full-Year,"COMPANY Reports Second Quarter 2025 Results and Reaffirms Expectations for Full-Year Published: 2025-08-27 17:17:00 CEST COMPANY - Half Year financial report COMPANY Reports Second Quarter 2025 Results and Reaffirms Expectations for Full-Year Company Announcement No. 14/2025 Copenhagen, 27 August 2025 Interim report, 1 January - 30 June 2025 COMPANY Reports Second Quarter 2025 Results and Reaffirms Expectations for Full-Year. For the second quarter 2025, reported net sales were DKK 2.4 billion with an organic net sales growth of -4%. EBITDA before special items was DKK 499 million with an EBIT",Earnings report,0.0551,0.0021,hard,needs_review_low_sim,"[""earnings_report"", ""orders_contracts"", ""dividend""]","[0.0551, 0.053, 0.0529]"
198efcc806da741e,2025-08-28,Rolling Optics Holding AB,gmail,,,other,other_corporate_update,,equity_actions_non_buyback,COMPANY byter Certified Adviser till Tapper Partners AB,"COMPANY byter Certified Adviser till Tapper Partners AB Publicerad: 2025-08-28 10:30:00 CEST COMPANY - Pressmeddelande COMPANY byter Certified Adviser till Tapper Partners AB COMPANY meddelar idag att bolaget byter Certified Adviser till Tapper Partners AB. COMPANY har ingått avtal med Tapper Partners AB avseende tjänsten som Certified Adviser. Tapper Partners AB tillträder som Certified Adviser den 1 september 2025. Fram till dess kommer DNB Carnegie Investment Bank AB att fortsatt agera Certified Adviser åt bolaget. För ytterligare information, kontakta: Jean-Michel Guichot, VD, COMPANY Opti",Equity actions (non-buyback),0.0532,0.0,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""admission_listing"", ""product_launch_partnership""]","[0.0532, 0.0531, 0.053]"
1978f549bb8a27af,2025-06-20,ALK,gmail,,,other,other_corporate_update,,equity_actions_non_buyback,Weekly Summary Alert for COMPANY,"COMPANY added the following items during the week of June 16, 2025 All Releases COMPANY presented comprehensive data on two new paediatric AIT tablets and a nasal adrenaline spray at EAACI 2025 COMPANY's tablet mod træpollenallergi godkendt til allergivaccination af børn fra fem år ALKB Monday Tuesday Wednesday Thursday Friday Opening Price 185.40 181.40 179.50 179.20 181.60 Last Trade 183.00 180.50 180.40 181.50 181.00 Price Change -2.50 -2.50 -0.10 +1.10 -0.50 Percent Change -1.35% -1.37% -0.06% +0.61% -0.28% Day High 186.80 182.60 181.70 182.40 182.80 Day Low 181.20 179.30 179.40 179.00 179",Equity actions (non-buyback),0.0532,0.0,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""admission_delisting"", ""other_corporate_update""]","[0.0532, 0.0532, 0.0531]"
197a12a83eac1d81,2025-06-24,Asmodee Group AB,gmail,,,other,earnings_report,,equity_actions_non_buyback,COMPANY publishes Annual and Sustainability Report for 24/25,"Boulogne-Billancourt, June 24, 2025 - COMPANY, a global leader in the tabletop games industry, today publishes its Annual and Sustainability Report for the fiscal year 24/25. The report is available in both Swedish and English. The Swedish Annual and Sustainability Report is also available on the group's website (in European Single Electronic Format (ESEF). A printed version can be ordered by emailing. For more information, contact Nathalie Redmo, Head of Investor Relations, COMPANY Tel: +46 768 10 22 43 E-mail: COMPANY Corporate Communications team E-mail: About COMPANY COMPANY is a global le",Equity actions (non-buyback),0.0531,0.0,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""earnings_report"", ""share_buyback""]","[0.0531, 0.0531, 0.0531]"
197d4213b9e4e239,2025-07-04,Atlas Copco,gmail,,,other,mna,,equity_actions_non_buyback,Spanish compressor manufacturer has become part of COMPANY Group,"[*] Spanish compressor manufacturer has become part of COMPANY Group Nacka, Sweden, July 4th, 2025: Arizaga Bastarrica y Compañia S.A. (""ABC Compressors""), a Spanish compressor manufacturer, has become part of COMPANY Group. ABC Compressors was founded in 1943 and is located in Eibar, Spain. The company also has an assembly unit in Suzhou, China and sales offices in India, USA and Mexico. In total 319 employees will join COMPANY Group as part of the acquisition. The company produces reciprocating compressors for gas and air compression, used in several customer segments and applications. In 20",Equity actions (non-buyback),0.0531,0.0,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""share_buyback"", ""other_corporate_update""]","[0.0531, 0.0531, 0.0529]"
197e3efec607e07a,2025-07-07,Danske Bank Subscription Service,gmail,,,other,share_buyback,,equity_actions_non_buyback,Company Announcement no 32 - COMPANY Bank share buy-back programme,"Company announcementCompany Announcement no 32 COMPANY Bank share buy-back programme: Transactions in week 27. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via COMPANY Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address COMPANY Bank A/S CVR-nr. 6",Equity actions (non-buyback),0.0534,0.0,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""other_corporate_update"", ""earnings_report""]","[0.0534, 0.0534, 0.0531]"
197ede58582615fd,2025-07-09,Atlas Copco,gmail,,,other,mna,,equity_actions_non_buyback,Chinese abatement company to become part of COMPANY Group,"[*] Chinese abatement company to become part of COMPANY Group Nacka, Sweden, July 9, 2025: New Star Technology (Suzhou) Co. Ltd. (""New Star Technology""), a specialized Chinese abatement company, will become part of COMPANY Group. The company was founded in 2015 and is located in Suzhou, China. New Star Technology produces gas abatement equipment mainly using absorbers and catalyst technology, The company also produces and sells replacement absorber materials, and the main customer segment is within the semiconductor sector. ""We are happy to welcome New Star Technology to COMPANY Group. With th",Equity actions (non-buyback),0.0533,0.0,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""share_buyback"", ""product_launch_partnership""]","[0.0533, 0.0532, 0.0532]"
19807fda11b061e2,2025-07-14,Danske Bank Subscription Service,gmail,,,other,share_buyback,,equity_actions_non_buyback,Company Announcement no 33 - COMPANY Bank share buy-back programme,"Company announcementCompany Announcement no 33 COMPANY Bank share buy-back programme: Transactions in week 28. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via COMPANY Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address COMPANY Bank A/S CVR-nr. 6",Equity actions (non-buyback),0.0534,0.0,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""other_corporate_update"", ""earnings_report""]","[0.0534, 0.0534, 0.0531]"
198ec143f20530b6,2025-08-27,Stora Enso Oyj,gmail,,,other,legal_regulatory_compliance,,equity_actions_non_buyback,Arvopaperimarkkinalain 9. luvun 10. pykälän mukainen ilmoitus omistusosuuden muutoksesta (26.8.2025),"Arvopaperimarkkinalain 9. luvun 10. pykälän mukainen ilmoitus omistusosuuden muutoksesta (26.8.2025) Julkaistu: 2025-08-27 17:10:00 CEST COMPANY - Suurimmat osakkeenomistajat - tiedote COMPANY: Arvopaperimarkkinalain 9. luvun 10. pykälän mukainen ilmoitus omistusosuuden muutoksesta (26.8.2025) COMPANY PÖRSSITIEDOTE 27.8.2025 klo 18.10 COMPANY on vastaanottanut BlackRock, Inc:ltä 27.8.2025 arvopaperimarkkinalain 9. luvun 5. pykälän mukaisen ilmoituksen. 26.8.2025 BlackRock, Inc:n omistus, mukaan lukien omistus rahoitusinstrumenttien kautta, COMPANY:n osakkeista laski alle 5 %:n rajan. % osakkei",Equity actions (non-buyback),0.0535,0.0003,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""capital_raise_rights_issue"", ""share_buyback""]","[0.0535, 0.0532, 0.0531]"
198f055ad074299a,2025-08-28,Guard Therapeutics International AB,gmail,,,other,,,equity_actions_non_buyback,COMPANY Therapeutics presents additional AKITA results at leading U.S. nephrology conference,"COMPANY Therapeutics presents additional AKITA results at leading U.S. nephrology conference Published: 2025-08-28 13:00:00 CEST COMPANY - Investor News COMPANY Therapeutics presents additional AKITA results at leading U.S. nephrology conference COMPANY Therapeutics (publ) today announced that additional results from the Phase 2 AKITA study with the company's drug candidate RMC-035 will be presented at the scientific conference Kidney Week 2025 organized by the American Society of Nephrology (ASN), in Houston, TX, USA. The new results are based on post hoc analyses of the previously completed ",Equity actions (non-buyback),0.0536,0.0003,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""earnings_report"", ""orders_contracts""]","[0.0536, 0.0533, 0.0533]"
198bdb1c80d408b3,2025-08-18,DistIT AB,gmail,,,other,personnel_management_change,,equity_actions_non_buyback,Peter Bäckius tillträder som Verkställande Direktör i COMPANY,"Peter Bäckius tillträder som Verkställande Direktör i COMPANY Publicerad: 2025-08-18 17:00:00 CEST COMPANY - Corporate Action Peter Bäckius tillträder som Verkställande Direktör i COMPANY Som berörts i tidigare pressmeddelande från 26 mars 2025, så har Peter Bäckius idag tillträtt som Verkställande Direktör i COMPANY (inklusive de tillhörande dotterbolagen Aurdel, EFUEL och Tight AV). Peter Bäckius ersätter därmed Per Kaufmann på posten. Per Kaufmann kvarstår som ordinarie styrelsemedlem. ""Jag vill härmed önska Peter hjärtligt välkommen och lycka till samt rikta ett stort tack till Per för en ",Equity actions (non-buyback),0.0534,0.0003,hard,needs_review_low_sim,"[""equity_actions_non_buyback"", ""personnel_management_change"", ""admission_listing""]","[0.0534, 0.0531, 0.0531]"
198bc039b0f03d27,2025-08-18,WindowMaster International A/S,gmail,,,other,product_launch_partnership,,incidents_controversies,COMPANY releases new firmware enabling NV Embedded™ system to run on FlexiSmoke™,"COMPANY releases new firmware enabling NV Embedded™ system to run on FlexiSmoke™ Published: 2025-08-18 09:10:00 CEST COMPANY - Investor News COMPANY releases new firmware enabling NV Embedded™ system to run on FlexiSmoke™ Investor news no. 057 - 2025 COMPANY releases new firmware enabling NV Embedded™ system to run on FlexiSmoke™ COMPANY has launched firmware version 2.03 for WSC 5xx panels, making it possible for the NV Embedded™ system to operate seamlessly on FlexiSmoke™ panels. This new capability combines the proven flexibility of COMPANY's smoke ventilation panels with advanced natural v",Incidents / Controversies,0.0539,0.0,hard,needs_review_low_sim,"[""incidents_controversies"", ""other_corporate_update"", ""product_launch_partnership""]","[0.0539, 0.0538, 0.0533]"
198e0fe4175662cf,2025-08-25,Elicera Therapeutics AB,gmail,,,other,product_launch_partnership,,incidents_controversies,COMPANY reports: Active lymphoma eliminated in four out of six patients in the first two low dose cohorts of the CARMA study with iTANK-armed CAR T-cell therapy,"COMPANY reports: Active lymphoma eliminated in four out of six patients in the first two low dose cohorts of the CARMA study with iTANK-armed CAR T-cell therapy Published: 2025-08-25 13:30:00 CEST COMPANY - Investor News COMPANY reports: Active lymphoma eliminated in four out of six patients in the first two low dose cohorts of the CARMA study with iTANK-armed CAR T-cell therapy Gothenburg, August 25, 2025 - COMPANY (publ), a clinical stage cell and gene therapy company developing next generation cancer treatments based on oncolytic viruses and CAR T-cell therapies, armed with immune-activatin",Incidents / Controversies,0.0532,0.0,hard,needs_review_low_sim,"[""incidents_controversies"", ""equity_actions_non_buyback"", ""admission_delisting""]","[0.0532, 0.0531, 0.0529]"
198ef432d2db2447,2025-08-28,BioArctic AB,gmail,,,other,earnings_report,,incidents_controversies,Delårsrapport april - juni 2025,"Delårsrapport april - juni 2025 Publicerad: 2025-08-28 08:00:00 CEST COMPANY - Halvårsrapport Delårsrapport april - juni 2025 Ökande Leqembi®-royalty och nytt partnerskap med Novartis Händelser under andra kvartalet 202 5 EU-kommissionen beviljade marknadsföringstillstånd för Leqembi (lecanemab) vilket gav COMPANY en milstolpsersättning om 20 MEUR från Eisai Exidavnemab erhöll särläkemedelsklassning för multipel systematrofi (MSA) i EU och fick ett utökat patentskydd till 2041 av det europeiska patentverket, EPO Tillstånd att inkludera MSA-patienter i fas 2a-studien med exidavnemab erhölls Bio",Incidents / Controversies,0.0535,0.0,hard,needs_review_low_sim,"[""incidents_controversies"", ""earnings_report"", ""product_launch_partnership""]","[0.0535, 0.0535, 0.0531]"
