press_release_id,release_date,company_name,category,source,source_url,cluster,_silhouette,cid,category_name,cat_sim,cat_margin,decision
198c827de87f04dc,2025-08-20,Novonesis (Novozymes A/S),unknown,gmail,,7,0.13373886,guidance_outlook,Guidance / Outlook,0.8224,0.0079,needs_review_margin
198c835757a2b365,2025-08-20,Mendus AB,unknown,gmail,,12,0.0010514103,share_buyback,Share buyback,0.8018,0.0042,needs_review_margin
198c835942b2134a,2025-08-20,Kemira Oyj,unknown,gmail,,11,0.2515075,share_buyback,Share buyback,0.8048,0.0065,needs_review_margin
198c8359eaf6175b,2025-08-20,Kemira Oyj,unknown,gmail,,11,0.2803448,equity_actions_non_buyback,Equity actions (non-buyback),0.767,0.0077,needs_review_margin
198c846e2ab5cb70,2025-08-20,ELLWEE AB,unknown,gmail,,21,-0.117206305,admission_listing,Admission / Listing,0.7929,0.0007,needs_review_margin
198c86c6229228ee,2025-08-20,Arctic Blue Beverages AB,unknown,gmail,,12,0.002540337,capital_raise_rights_issue,Capital raise / Rights issue,0.8523,0.0116,needs_review_margin
198c86f25b2c09cf,2025-08-20,Better Collective,unknown,gmail,,7,0.1903491,share_buyback,Share buyback,0.8254,0.0069,needs_review_margin
198c86f44f72d54c,2025-08-20,Better Collective A/S,unknown,gmail,,7,0.18873037,share_buyback,Share buyback,0.8239,0.0074,needs_review_margin
198c882d3798eb3d,2025-08-20,Nasdaq Company News,unknown,gmail,,10,0.48113325,guidance_outlook,Guidance / Outlook,0.7946,0.0012,needs_review_margin
198c8b3cd94836c2,2025-08-20,Case Group AB,unknown,gmail,,31,0.15411985,equity_actions_non_buyback,Equity actions (non-buyback),0.791,0.0026,needs_review_margin
198c8ef5bb725638,2025-08-20,H&D Wireless Sweden Holding AB,unknown,gmail,,21,-0.05880772,orders_contracts,Orders / Contracts,0.7646,0.0027,needs_review_margin
198c8f5cca33ccf3,2025-08-20,Nordea Bank Oyj,unknown,gmail,,15,0.40749213,share_buyback,Share buyback,0.7734,0.0038,needs_review_margin
198c8f5cd33990d5,2025-08-20,Nordea Bank Abp,unknown,gmail,,15,0.4054848,share_buyback,Share buyback,0.8235,0.0186,needs_review_margin
198c8f5dcf56c47e,2025-08-20,Nordea Bank Abp,unknown,gmail,,15,0.47797424,equity_actions_non_buyback,Equity actions (non-buyback),0.7897,0.0003,needs_review_margin
198c8f6230933087,2025-08-20,Nordea,unknown,gmail,,15,0.41045332,share_buyback,Share buyback,0.816,0.0221,needs_review_margin
198c90373d539fd7,2025-08-20,Done.ai Group AB,unknown,gmail,,12,0.00030792409,capital_raise_rights_issue,Capital raise / Rights issue,0.8165,0.0061,needs_review_margin
198c911403cd71c8,2025-08-20,Zealand Pharma A/S,unknown,gmail,,3,-0.06105111,admission_delisting,Delisting / Trading halt,0.8031,0.002,needs_review_margin
198c947f64b39ff0,2025-08-20,John Bean Technologies Corporation,unknown,gmail,,17,0.16035406,equity_actions_non_buyback,Equity actions (non-buyback),0.7765,0.0038,needs_review_margin
198c94cc6fc29f43,2025-08-20,BEWI ASA,unknown,gmail,,12,0.012676053,share_buyback,Share buyback,0.8367,0.0108,needs_review_margin
198c95986089a5a7,2025-08-20,Maha Capital AB,unknown,gmail,,12,-0.045452327,capital_raise_rights_issue,Capital raise / Rights issue,0.8174,0.0078,needs_review_margin
198c965fda0b8c22,2025-08-20,BEWI ASA,unknown,gmail,,12,-0.0011551275,admission_listing,Admission / Listing,0.8058,0.0064,needs_review_margin
198c975a621ec6d8,2025-08-20,ALK,unknown,gmail,,17,0.62061673,equity_actions_non_buyback,Equity actions (non-buyback),0.8034,0.0125,needs_review_margin
198c97633b34aeef,2025-08-20,Alvotech,unknown,gmail,,8,0.8797147,equity_actions_non_buyback,Equity actions (non-buyback),0.7963,0.0089,needs_review_margin
198c9801945d0c70,2025-08-20,BEWI ASA,unknown,gmail,,12,0.0022334044,share_buyback,Share buyback,0.8474,0.0084,needs_review_margin
198c9d7316310b70,2025-08-20,Grønlandsbanken A/S,unknown,gmail,,34,0.20213322,earnings_report,Earnings report,0.781,0.0019,needs_review_margin
198cafafd2568945,2025-08-21,Catella AB,unknown,gmail,,12,-0.0035086863,debt_bond_issue,Debt / Bond issue,0.8099,0.0068,needs_review_margin
198caff26604db13,2025-08-21,GN Store Nord A/S,unknown,gmail,,7,0.24665703,guidance_outlook,Guidance / Outlook,0.8129,0.0002,needs_review_margin
198caff981fabeda,2025-08-21,Erria A/S,unknown,gmail,,19,-0.09899015,guidance_outlook,Guidance / Outlook,0.7858,0.0074,needs_review_margin
198caff9a4bc5f04,2025-08-21,Pamica Group AB,unknown,gmail,,7,0.16810372,earnings_report,Earnings report,0.7934,0.0063,needs_review_margin
198caff9b313a8b6,2025-08-21,Nokian Panimo Oyj,unknown,gmail,,0,0.056514755,equity_actions_non_buyback,Equity actions (non-buyback),0.7782,0.0008,needs_review_margin
198caff9be08551a,2025-08-21,Herantis Pharma Oyj,unknown,gmail,,26,0.037135348,equity_actions_non_buyback,Equity actions (non-buyback),0.8024,0.008,needs_review_margin
198caff9c0192a2c,2025-08-21,Asuntosalkku Oyj,unknown,gmail,,0,0.19403237,equity_actions_non_buyback,Equity actions (non-buyback),0.7867,0.0012,needs_review_margin
198caffa84d4f14e,2025-08-21,Catella AB,unknown,gmail,,7,0.24185082,orders_contracts,Orders / Contracts,0.8123,0.0024,needs_review_margin
198caffaae2324d7,2025-08-21,Case Group AB,unknown,gmail,,31,0.21191001,capital_raise_rights_issue,Capital raise / Rights issue,0.7994,0.0079,needs_review_margin
198caffac50cd53f,2025-08-21,Generic AB,unknown,gmail,,31,0.13181545,earnings_report,Earnings report,0.7942,0.0202,needs_review_margin
198caffb5b1e7b4b,2025-08-21,Alexandria Group Oyj,unknown,gmail,,0,0.15438692,earnings_report,Earnings report,0.7781,0.0024,needs_review_margin
198caffbadf84776,2025-08-21,Egetis Therapeutics AB,unknown,gmail,,26,0.025886275,equity_actions_non_buyback,Equity actions (non-buyback),0.8056,0.0065,needs_review_margin
198caffc2026bdd6,2025-08-21,Systemair AB,unknown,gmail,,21,-0.079076424,product_launch_partnership,Product / Launch / Partnership,0.7612,0.0008,needs_review_margin
198caffc2921066f,2025-08-21,Systemair AB,unknown,gmail,,2,-0.124992706,earnings_report,Earnings report,0.7801,0.0028,needs_review_margin
198caffc2da23009,2025-08-21,Kojamo Oyj,unknown,gmail,,0,0.19787696,equity_actions_non_buyback,Equity actions (non-buyback),0.8006,0.0039,needs_review_margin
198caffc6e80dbeb,2025-08-21,Kojamo Oyj,unknown,gmail,,7,0.22141561,earnings_report,Earnings report,0.8202,0.0023,needs_review_margin
198caffc8d7943a2,2025-08-21,Cantargia AB,unknown,gmail,,7,0.12269084,earnings_report,Earnings report,0.7993,0.0026,needs_review_margin
198caffcc24d927b,2025-08-21,Solteq Oyj,unknown,gmail,,7,0.29369366,earnings_report,Earnings report,0.8289,0.0051,needs_review_margin
198caffd09feb5dd,2025-08-21,Solteq Oyj,unknown,gmail,,0,0.11930134,earnings_report,Earnings report,0.7957,0.0066,needs_review_margin
198cb002c0e7fb3e,2025-08-21,Kojamo Oyj,unknown,gmail,,7,0.22946474,equity_actions_non_buyback,Equity actions (non-buyback),0.8225,0.0007,needs_review_margin
198cb08bc3770b92,2025-08-21,Nanoform Finland Oyj,unknown,gmail,,3,-0.074800774,orders_contracts,Orders / Contracts,0.8134,0.0029,needs_review_margin
198cb0d64bfbd81b,2025-08-21,Ework Group AB,unknown,gmail,,21,-0.026395157,labor_workforce,Labor / Workforce,0.7516,0.0032,needs_review_margin
198cb0d66cd1cc3a,2025-08-21,Ework Group AB,unknown,gmail,,1,-0.04040315,labor_workforce,Labor / Workforce,0.7731,0.0071,needs_review_margin
198cb16f908651db,2025-08-21,Axfood,unknown,gmail,,21,-0.018705463,admission_delisting,Delisting / Trading halt,0.7745,0.0076,needs_review_margin
198cb1b0750ae2b7,2025-08-21,Hifab Group AB,unknown,gmail,,21,-0.026604425,debt_bond_issue,Debt / Bond issue,0.7629,0.0009,needs_review_margin
198cb1b082f9d399,2025-08-21,Sampo,unknown,gmail,,6,0.2786602,share_buyback,Share buyback,0.8341,0.0253,needs_review_margin
198cb1b0c5baadee,2025-08-21,Multitude Capital Oyj,unknown,gmail,,5,-0.15833284,debt_bond_issue,Debt / Bond issue,0.796,0.0019,needs_review_margin
198cb1b0e92f42a7,2025-08-21,Asuntosalkku Oyj,unknown,gmail,,0,0.17903815,admission_delisting,Delisting / Trading halt,0.7519,0.0029,needs_review_margin
198cb1b111060616,2025-08-21,Dlaboratory Sweden AB,unknown,gmail,,21,-0.14973852,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.793,0.0024,needs_review_margin
198cb1b127e90fbd,2025-08-21,Icelandic Salmon AS,unknown,gmail,,2,-0.026179984,earnings_report,Earnings report,0.81,0.0153,needs_review_margin
198cb1b1864a4d7f,2025-08-21,Surgical Science Sweden AB,unknown,gmail,,7,0.21931435,earnings_report,Earnings report,0.8114,0.0211,needs_review_margin
198cb1b1b6e8104d,2025-08-21,Vincit Oyj,unknown,gmail,,28,-0.114948064,personnel_management_change,Personnel / Management change,0.8059,0.007,needs_review_margin
198cb1b2009df6ae,2025-08-21,Gubra A/S,unknown,gmail,,7,0.13932374,guidance_outlook,Guidance / Outlook,0.8162,0.0047,needs_review_margin
198cb1b22841248c,2025-08-21,Acuvi AB,unknown,gmail,,31,0.14238873,equity_actions_non_buyback,Equity actions (non-buyback),0.7685,0.0002,needs_review_margin
198cb1b24072c9d1,2025-08-21,BEWI ASA,unknown,gmail,,12,0.0005201773,capital_raise_rights_issue,Capital raise / Rights issue,0.811,0.0056,needs_review_margin
198cb1b260cd503d,2025-08-21,Stenhus Fastigheter i Norden AB (publ),unknown,gmail,,31,0.21265978,capital_raise_rights_issue,Capital raise / Rights issue,0.7761,0.0042,needs_review_margin
198cb1b29cb7b676,2025-08-21,Lemonsoft Oyj,unknown,gmail,,5,-0.032989778,share_buyback,Share buyback,0.811,0.0121,needs_review_margin
198cb1b2a52ffa8a,2025-08-21,Checkin.com Group AB,unknown,gmail,,7,0.2907909,earnings_report,Earnings report,0.818,0.0088,needs_review_margin
198cb1b2d820f0a1,2025-08-21,Checkin.com Group AB,unknown,gmail,,21,-0.16679862,dividend,Dividend,0.7911,0.0005,needs_review_margin
198cb1b2f541325e,2025-08-21,Ascelia Pharma AB,unknown,gmail,,3,-0.06256413,guidance_outlook,Guidance / Outlook,0.8059,0.0017,needs_review_margin
198cb1b303c40bf3,2025-08-21,Fondia Oyj,unknown,gmail,,0,0.14470352,earnings_report,Earnings report,0.7936,0.0104,needs_review_margin
198cb1b3af16cb77,2025-08-21,ProstaLund AB,unknown,gmail,,7,0.1787773,guidance_outlook,Guidance / Outlook,0.8021,0.0031,needs_review_margin
198cb1b3dd4120a4,2025-08-21,Fondia Oyj,unknown,gmail,,7,0.25540924,earnings_report,Earnings report,0.8248,0.0133,needs_review_margin
198cb1b3fc16116c,2025-08-21,Witted Megacorp Oyj,unknown,gmail,,0,0.16356142,dividend,Dividend,0.7594,0.0048,needs_review_margin
198cb1b6447049e5,2025-08-21,Ovaro Kiinteistösijoitus Oyj,unknown,gmail,,0,0.124903925,equity_actions_non_buyback,Equity actions (non-buyback),0.7843,0.0061,needs_review_margin
198cb1b876b98c94,2025-08-21,ALK-Abelló,unknown,gmail,,26,-0.12399802,equity_actions_non_buyback,Equity actions (non-buyback),0.8099,0.0034,needs_review_margin
198cb1bb13fb2a3d,2025-08-21,Alzinova AB,unknown,gmail,,3,-0.087204434,share_buyback,Share buyback,0.7934,1e-04,needs_review_margin
198cb1d24c9ef693,2025-08-21,ALK,unknown,gmail,,2,-0.10201237,equity_actions_non_buyback,Equity actions (non-buyback),0.8141,0.0055,needs_review_margin
198cb28c60513f20,2025-08-21,ByggPartner Gruppen AB,unknown,gmail,,31,0.18716392,orders_contracts,Orders / Contracts,0.7949,0.0059,needs_review_margin
198cb28ec1c38c3b,2025-08-21,Navigo Invest AB,unknown,gmail,,31,0.21167992,guidance_outlook,Guidance / Outlook,0.7821,0.0028,needs_review_margin
198cb28ee757d203,2025-08-21,Karnov Group AB,unknown,gmail,,31,0.17515096,dividend,Dividend,0.7907,0.0011,needs_review_margin
198cb28ef064bc25,2025-08-21,Karnov Group AB,unknown,gmail,,7,0.19465,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.81,0.0003,needs_review_margin
198cb2d58aff158b,2025-08-21,Calviks AB (publ),unknown,gmail,,31,0.13927957,earnings_report,Earnings report,0.7844,0.0107,needs_review_margin
198cb2d799fb2742,2025-08-21,Danske Andelskassers Bank,unknown,gmail,,34,0.24385825,dividend,Dividend,0.7723,0.0043,needs_review_margin
198cb34cb59c7388,2025-08-21,Novonesis (Novozymes A/S),unknown,gmail,,7,0.18885924,earnings_report,Earnings report,0.8114,0.0091,needs_review_margin
198cb359735ea1eb,2025-08-21,Oncopeptides AB,unknown,gmail,,12,0.0163221,capital_raise_rights_issue,Capital raise / Rights issue,0.8449,0.0171,needs_review_margin
198cb367dad75728,2025-08-21,Anoto Group AB,unknown,gmail,,5,-0.13798456,debt_bond_issue,Debt / Bond issue,0.817,0.0287,needs_review_margin
198cb367f3e28df0,2025-08-21,Viacon Group AB (publ),unknown,gmail,,12,0.049174376,debt_bond_issue,Debt / Bond issue,0.8096,0.0008,needs_review_margin
198cb36858b5f8fd,2025-08-21,Skolon AB,unknown,gmail,,31,0.1781634,share_buyback,Share buyback,0.7725,0.0026,needs_review_margin
198cb3688d026110,2025-08-21,Acarix AB,unknown,gmail,,7,0.095338136,earnings_report,Earnings report,0.8016,0.0013,needs_review_margin
198cb368905858bf,2025-08-21,Merus Power Oyj,unknown,gmail,,7,0.20521109,share_buyback,Share buyback,0.8136,0.0008,needs_review_margin
198cb3693eb562be,2025-08-21,Oncopeptides AB,unknown,gmail,,3,-0.12089223,dividend,Dividend,0.7996,0.002,needs_review_margin
198cb3696502eb47,2025-08-21,Mendus AB,unknown,gmail,,3,-0.081688546,guidance_outlook,Guidance / Outlook,0.8111,0.0057,needs_review_margin
198cb36a05347b55,2025-08-21,Wästbygg Gruppen AB,unknown,gmail,,7,0.16318911,earnings_report,Earnings report,0.8056,0.0048,needs_review_margin
198cb36a4295b747,2025-08-21,IDL Diagnostics AB,unknown,gmail,,3,-0.12446785,dividend,Dividend,0.802,0.0075,needs_review_margin
198cb36aadb7fdae,2025-08-21,Seafire AB,unknown,gmail,,7,0.2707258,earnings_report,Earnings report,0.8108,0.0015,needs_review_margin
198cb36ac0e0ab10,2025-08-21,Clavister AB,unknown,gmail,,7,0.15937562,equity_actions_non_buyback,Equity actions (non-buyback),0.7953,0.0033,needs_review_margin
198cb36acec7dd46,2025-08-21,Cinis Fertilizer AB,unknown,gmail,,7,0.19290662,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.8088,0.0019,needs_review_margin
198cb36ad328bebe,2025-08-21,Lehto Group Oyj,unknown,gmail,,7,0.16923697,equity_actions_non_buyback,Equity actions (non-buyback),0.8342,0.004,needs_review_margin
198cb36ae8e750cf,2025-08-21,United Bankers Oyj,unknown,gmail,,7,0.25452057,earnings_report,Earnings report,0.8216,1e-04,needs_review_margin
198cb36b3825af70,2025-08-21,Cinis Fertilizer AB,unknown,gmail,,21,-0.11891543,admission_delisting,Delisting / Trading halt,0.7843,0.0015,needs_review_margin
198cb36b4606d22b,2025-08-21,Compodium International AB,unknown,gmail,,31,0.17393737,earnings_report,Earnings report,0.7908,0.0031,needs_review_margin
198cb36b5e398c78,2025-08-21,Bioextrax AB,unknown,gmail,,21,-0.10915868,admission_delisting,Delisting / Trading halt,0.7914,0.0,needs_review_margin
198cb36bab0643ac,2025-08-21,Kährs BondCo AB (publ),unknown,gmail,,7,0.22475019,earnings_report,Earnings report,0.7964,0.0018,needs_review_margin
198cb36c049f348f,2025-08-21,Lehto Group Oyj,unknown,gmail,,0,0.19705093,equity_actions_non_buyback,Equity actions (non-buyback),0.7926,0.0028,needs_review_margin
198cb36c1a30502b,2025-08-21,Kährs BondCo AB (publ),unknown,gmail,,31,0.15468574,orders_contracts,Orders / Contracts,0.7701,0.0055,needs_review_margin
198cb36c22829d69,2025-08-21,Heimstaden AB (publ),unknown,gmail,,1,-0.21167728,capital_raise_rights_issue,Capital raise / Rights issue,0.7791,0.0,needs_review_margin
198cb36c688af57e,2025-08-21,Terranet AB,unknown,gmail,,7,0.08417273,guidance_outlook,Guidance / Outlook,0.8079,0.0026,needs_review_margin
198cb36c939d8e12,2025-08-21,Envar Holding AB,unknown,gmail,,3,-0.058216132,share_buyback,Share buyback,0.7955,0.0074,needs_review_margin
198cb36ca5fdd8d5,2025-08-21,OncoZenge AB,unknown,gmail,,3,-0.106458455,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.8071,0.0045,needs_review_margin
198cb36cae280896,2025-08-21,Orthex Oyj,unknown,gmail,,7,0.28977934,earnings_report,Earnings report,0.82,0.0018,needs_review_margin
198cb36cfa2b72c2,2025-08-21,Orthex Oyj,unknown,gmail,,0,0.11376921,earnings_report,Earnings report,0.7944,0.0036,needs_review_margin
198cb36d18da093d,2025-08-21,Ratos AB,unknown,gmail,,28,-0.052563474,personnel_management_change,Personnel / Management change,0.7978,0.0218,needs_review_margin
198cb36d1a0d3477,2025-08-21,SaltX Technology Holding AB,unknown,gmail,,7,0.15743032,equity_actions_non_buyback,Equity actions (non-buyback),0.7871,0.0019,needs_review_margin
198cb36d5cb65053,2025-08-21,Viacon Group AB (publ),unknown,gmail,,7,0.27336267,earnings_report,Earnings report,0.8137,0.0028,needs_review_margin
198cb36d88b019c0,2025-08-21,Stenocare A/S,unknown,gmail,,7,0.13985243,earnings_report,Earnings report,0.804,0.0105,needs_review_margin
198cb36dad35a1a3,2025-08-21,Metacon AB,unknown,gmail,,31,0.091317296,earnings_report,Earnings report,0.7705,0.002,needs_review_margin
198cb36dcd83aa47,2025-08-21,Metacon AB,unknown,gmail,,7,0.23088473,earnings_report,Earnings report,0.8058,0.013,needs_review_margin
198cb36e9b446e3b,2025-08-21,SaltX Technology Holding AB,unknown,gmail,,21,-0.1280124,admission_delisting,Delisting / Trading halt,0.7673,0.0008,needs_review_margin
198cb3cecc3b4f7a,2025-08-21,Aquaporin A/S,unknown,gmail,,7,0.09890604,earnings_report,Earnings report,0.8105,0.0052,needs_review_margin
198cb443b60a62af,2025-08-21,Mentice AB,unknown,gmail,,12,0.043213237,capital_raise_rights_issue,Capital raise / Rights issue,0.8469,0.0089,needs_review_margin
198cb4453709c75a,2025-08-21,Brilliant Future AB,unknown,gmail,,31,0.18973273,guidance_outlook,Guidance / Outlook,0.8002,0.003,needs_review_margin
198cb44582dccb8a,2025-08-21,ALM Equity AB,unknown,gmail,,31,0.16254398,equity_actions_non_buyback,Equity actions (non-buyback),0.7966,0.0064,needs_review_margin
198cb4d777aec59e,2025-08-21,Kentima Holding AB,unknown,gmail,,31,0.15806569,earnings_report,Earnings report,0.8051,0.0143,needs_review_margin
198cb4f5040f0447,2025-08-21,Nasdaq Company News,unknown,gmail,,12,-0.25196898,admission_delisting,Delisting / Trading halt,0.7833,0.0152,needs_review_margin
198cb51f2a4611f4,2025-08-21,Lifeclean International AB,unknown,gmail,,21,0.008980427,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7762,0.0086,needs_review_margin
198cb51f842cd9db,2025-08-21,Northbaze Group AB,unknown,gmail,,31,0.17483924,equity_actions_non_buyback,Equity actions (non-buyback),0.8004,0.0049,needs_review_margin
198cb51f8c9ef454,2025-08-21,XMReality AB,unknown,gmail,,31,0.20050055,equity_actions_non_buyback,Equity actions (non-buyback),0.7982,1e-04,needs_review_margin
198cb51fb0358ccd,2025-08-21,Acarix AB,unknown,gmail,,26,0.08017223,equity_actions_non_buyback,Equity actions (non-buyback),0.7903,0.0047,needs_review_margin
198cb520011167fd,2025-08-21,Saxlund Group AB,unknown,gmail,,31,0.18691465,equity_actions_non_buyback,Equity actions (non-buyback),0.7873,0.0013,needs_review_margin
198cb520f534afbc,2025-08-21,NanoEcho AB,unknown,gmail,,21,-0.11324218,equity_actions_non_buyback,Equity actions (non-buyback),0.7761,0.0008,needs_review_margin
198cb5218a73c059,2025-08-21,Guard Therapeutics International AB,unknown,gmail,,7,0.16013338,earnings_report,Earnings report,0.8387,0.0091,needs_review_margin
198cb52191121404,2025-08-21,Medivir AB,unknown,gmail,,3,-0.079818286,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.8024,0.0017,needs_review_margin
198cb521b91f7926,2025-08-21,aXichem AB,unknown,gmail,,3,-0.06999026,admission_delisting,Delisting / Trading halt,0.7832,0.0005,needs_review_margin
198cb521c6fb1025,2025-08-21,Modus Therapeutics Holding AB,unknown,gmail,,3,-0.056869335,pdmr_managers_transactions,Managers' transactions (PDMR),0.7925,0.0039,needs_review_margin
198cb521e8de9aca,2025-08-21,Chordate Medical Holding AB,unknown,gmail,,3,-0.095023856,admission_delisting,Delisting / Trading halt,0.8054,0.0036,needs_review_margin
198cb521f4929eff,2025-08-21,Nordic Iron Ore AB,unknown,gmail,,7,0.18569767,share_buyback,Share buyback,0.8071,0.005,needs_review_margin
198cb52209f9ce69,2025-08-21,QLife Holding AB,unknown,gmail,,3,-0.07232901,admission_delisting,Delisting / Trading halt,0.7917,0.0026,needs_review_margin
198cb5220b4bdd87,2025-08-21,BoMill AB,unknown,gmail,,7,0.18495026,earnings_report,Earnings report,0.7937,0.0139,needs_review_margin
198cb522149c8e4c,2025-08-21,Isofol Medical AB,unknown,gmail,,3,-0.029035987,earnings_report,Earnings report,0.7896,0.0034,needs_review_margin
198cb522d3c8fdfd,2025-08-21,Active Biotech AB,unknown,gmail,,26,-0.055596326,earnings_report,Earnings report,0.7817,0.0,needs_review_margin
198cb522de1eeda8,2025-08-21,Lyckegård Group AB,unknown,gmail,,31,0.12482852,equity_actions_non_buyback,Equity actions (non-buyback),0.7843,0.0131,needs_review_margin
198cb522e3c8651b,2025-08-21,Arcoma AB,unknown,gmail,,31,0.17423622,earnings_report,Earnings report,0.7875,0.0003,needs_review_margin
198cb522fc9f7583,2025-08-21,Sensys Gatso Group AB,unknown,gmail,,31,0.17509285,earnings_report,Earnings report,0.8,0.0037,needs_review_margin
198cb5232307c524,2025-08-21,aXichem AB,unknown,gmail,,21,0.017215816,admission_delisting,Delisting / Trading halt,0.7738,0.0052,needs_review_margin
198cb52369bb182e,2025-08-21,ExpreS2ion Biotech Holding AB,unknown,gmail,,3,-0.13325599,dividend,Dividend,0.825,0.0016,needs_review_margin
198cb525499bfdb3,2025-08-21,Nasdaq Company News,unknown,gmail,,31,0.15167084,equity_actions_non_buyback,Equity actions (non-buyback),0.7687,0.005,needs_review_margin
198cb525ee8ea9bf,2025-08-21,Tempest Security AB,unknown,gmail,,31,0.1636119,orders_contracts,Orders / Contracts,0.7907,0.0012,needs_review_margin
198cb582c22776b6,2025-08-21,UIE Plc,unknown,gmail,,7,0.15780286,earnings_report,Earnings report,0.7868,0.0066,needs_review_margin
198cb58e08cc2fff,2025-08-21,TCM Group A/S,unknown,gmail,,16,-0.025626075,agm_egm_governance,AGM/EGM & governance,0.8121,0.0047,needs_review_margin
198cb5a167340e57,2025-08-21,Sectra,unknown,gmail,,25,0.092112795,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.819,0.0042,needs_review_margin
198cb5a5422dfc3c,2025-08-21,Sectra,unknown,gmail,,13,0.22707905,equity_actions_non_buyback,Equity actions (non-buyback),0.819,0.0065,needs_review_margin
198cb5b1c4f314de,2025-08-21,Witted Megacorp Oyj,unknown,gmail,,0,0.15375572,guidance_outlook,Guidance / Outlook,0.7629,0.0071,needs_review_margin
198cb5fb4eeec330,2025-08-21,Baltic Horizon Fund / Northern Horizon Capital,unknown,gmail,,12,-0.03336095,admission_delisting,Delisting / Trading halt,0.7987,0.0043,needs_review_margin
198cb61eb5fa1a4d,2025-08-21,Online Brands Nordic AB,unknown,gmail,,31,0.20214732,earnings_report,Earnings report,0.795,0.0023,needs_review_margin
198cb62718110e69,2025-08-21,Nasdaq Company News,unknown,gmail,,12,-0.2941828,share_buyback,Share buyback,0.8068,0.0019,needs_review_margin
198cb64703c35661,2025-08-21,Axolot Solutions Holding AB,unknown,gmail,,21,0.0012738503,admission_delisting,Delisting / Trading halt,0.7689,0.0096,needs_review_margin
198cb69b95c16f09,2025-08-21,Solwers Oyj,unknown,gmail,,28,-0.069304146,guidance_outlook,Guidance / Outlook,0.7749,0.0034,needs_review_margin
198cb69bb9d9b4ab,2025-08-21,Solwers Oyj,unknown,gmail,,0,0.10625423,guidance_outlook,Guidance / Outlook,0.7666,0.0117,needs_review_margin
198cb69d1d915711,2025-08-21,Konsolidator A/S,unknown,gmail,,7,0.062478635,earnings_report,Earnings report,0.8059,0.0047,needs_review_margin
198cb6d6a47ae2ad,2025-08-21,Siili Solutions Oyj,unknown,gmail,,16,0.023874715,pdmr_managers_transactions,Managers' transactions (PDMR),0.8025,0.0107,needs_review_margin
198cb6d6b3c4e761,2025-08-21,Siili Solutions Oyj,unknown,gmail,,16,0.03888411,pdmr_managers_transactions,Managers' transactions (PDMR),0.794,0.0059,needs_review_margin
198cb6d6c0e8e836,2025-08-21,Siili Solutions Oyj,unknown,gmail,,28,-0.073284544,pdmr_managers_transactions,Managers' transactions (PDMR),0.7952,0.0025,needs_review_margin
198cb6d6eb9514b0,2025-08-21,Nordrest Holding AB,unknown,gmail,,21,-0.08678895,equity_actions_non_buyback,Equity actions (non-buyback),0.7812,0.0044,needs_review_margin
198cb6d70d91d920,2025-08-21,Netum Group Oyj,unknown,gmail,,5,-0.04087613,product_launch_partnership,Product / Launch / Partnership,0.769,0.0032,needs_review_margin
198cb6d964ec36e2,2025-08-21,BioArctic AB,unknown,gmail,,20,0.26677153,equity_actions_non_buyback,Equity actions (non-buyback),0.7776,0.0026,needs_review_margin
198cb6da066777ee,2025-08-21,BioArctic AB,unknown,gmail,,20,0.32926095,guidance_outlook,Guidance / Outlook,0.7968,0.0017,needs_review_margin
198cb6da17f8045b,2025-08-21,Nya Svensk FastighetsFinansiering AB,unknown,gmail,,31,0.06135409,admission_delisting,Delisting / Trading halt,0.7715,0.0004,needs_review_margin
198cb6e098189000,2025-08-21,BioArctic,unknown,gmail,,20,0.33764568,guidance_outlook,Guidance / Outlook,0.7795,0.004,needs_review_margin
198cb6eb30380e92,2025-08-21,cBrain A/S,unknown,gmail,,7,-0.1174445,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.8102,0.0006,needs_review_margin
198cb73321304e15,2025-08-21,DLR Kredit A/S,unknown,gmail,,36,0.05397986,dividend,Dividend,0.7824,1e-04,needs_review_margin
198cb73b0d6a9d16,2025-08-21,Columbus A/S,unknown,gmail,,7,0.25155392,earnings_report,Earnings report,0.8116,0.0049,needs_review_margin
198cb7b2a7f77937,2025-08-21,Instalco AB,unknown,gmail,,1,-0.035178326,orders_contracts,Orders / Contracts,0.7863,0.0089,needs_review_margin
198cb85c20c7788f,2025-08-21,NORDEN,unknown,gmail,,35,0.59740156,share_buyback,Share buyback,0.8071,0.0032,needs_review_margin
198cb85c2dbe4cce,2025-08-21,NORDEN,unknown,gmail,,35,0.6099181,pdmr_managers_transactions,Managers' transactions (PDMR),0.769,0.0017,needs_review_margin
198cb88f918d9fb7,2025-08-21,Canatu Oyj,unknown,gmail,,5,-0.007927426,guidance_outlook,Guidance / Outlook,0.7809,0.0039,needs_review_margin
198cba468e9c6f07,2025-08-21,TROPHY GAMES Development A/S,unknown,gmail,,2,-0.084972315,admission_listing,Admission / Listing,0.7907,0.0089,needs_review_margin
