press_release_id,ml_pred_cid,ml_conf_fused,ml_margin_fused,final_source,final_cid,final_decision,title,snippet
1990441986cc4553,admission_delisting,0.0532,0.0001,ml,admission_delisting,needs_review_low_sim,COMPANY Group har slutfört förvärvet av RehaMedia,"COMPANY Group har slutfört förvärvet av RehaMedia Publicerad: 2025-09-01 09:50:23 CEST COMPANY - Nyheter för investerare COMPANY Group har slutfört förvärvet av RehaMedia COMPANY, moderbolag till Tobii COMPANY och världsledande inom kommunikationshjälpmedel, har slutfört det tidigare tillkännagivna förvärvet av RehaMedia, bolagets återförsäljningspartner i Tyskland. Beslutet att gå samman som tillkännagavs den 11 juli 2025 kommer att föra Tobii COMPANY närmare sina kunder i Tyskland och hjälpa personer med funktionsnedsättningar att kommunicera mer effektivt. Den initiala köpeskillingen om 5,8"
199042edd07b0d48,admission_delisting,0.0531,0.0,ml,admission_delisting,needs_review_low_sim,Bayport Management Ltd provides an update on Bayport Colombia transaction and the written procedure for its outstanding Subordinated Secured Floating Rate Social Notes,Bayport Management Ltd provides an update on Bayport Colombia transaction and the written procedure for its outstanding Subordinated Secured Floating Rate Social Notes Published: 2025-09-01 09:30:00 CEST Bayport Management LTD - Other information disclosed according to the rules of the Exchange Bayport Management Ltd provides an update on Bayport Colombia transaction and the written procedure for its outstanding Subordinated Secured Floating Rate Social Notes Bayport Management Ltd provides an update on Bayport Colombia transaction and the written procedure for its outstanding Subordinated Sec
1990454e172c548c,admission_delisting,0.0536,0.0001,rules,share_buyback,by_rules,Company Announcement no 40 - COMPANY Bank share buy-back programme,"Company announcementCompany Announcement no 40 COMPANY Bank share buy-back programme: Transactions in week 35. Read more Dont miss out on news You receive this type of e-mail when we publish a company announcement, but did you know that you can also be notified when we publish press releases or articles? Log on to your profile and sign up for your preferred subscriptions: Log-on Contact us It is not possible to reply on this mail but you can contact us via COMPANY Bank Group, Bernstorffsgade 40, 1577 København V, Tel. +45 33 44 00 00 Unsubscribe/Change e-mail address COMPANY Bank A/S CVR-nr. 6"
199044a5e1831900,admission_delisting,0.0536,0.0005,rules,mna,by_rules,Trend reversal in the single-family home market - supply declines after four years,"In recent years, the housing market has been marked by record-long time on market, leading to historically high supply. For 48 consecutive months, the number of houses (single-family homes) for sale has increased year-on-year, creating a market where buyers have had an unusually wide range of options. Until now. In August there were 27,696 houses for sale - a 2 percent decrease compared with the same month last year. The fact that supply is now starting to decline is primarily a result of the high sales volumes the single-family home market has seen for an extended period. This is also what se"
1990a5a551bae5a1,admission_delisting,0.0533,0.0001,ml,admission_delisting,needs_review_low_sim,COMPANY email alerting service,"COMPANY has published a new Press release. 2025-09-02 Application for mining concession for Laver granted Read more To unsubscribe or to change your subscriber preferences, please click here. This service is brought to you by"
1990c39c9d68fe24,admission_listing,0.0538,0.0002,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 142.19 Change -1.10 Volume 300,663 % Change -0.77% Day High 142.41 52 Week High 148.77 Day Low 140.14 52 Week Low 82.64 Today's Open 140.78 Previous Close 143.29 9/2/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 9/2/2025 4:58:56 PM Powered by Q4 Inc."
19909030324ec3a5,admission_listing,0.0531,0.0001,ml,admission_listing,needs_review_low_sim,Fyra nya uthyrningar stärker uthyrningsgraden i fastigheten Mimo till 88 %,"Fyra nya uthyrningar stärker uthyrningsgraden i fastigheten Mimo till 88 % Publicerad: 2025-09-02 08:00:00 CEST COMPANY - Nyheter för investerare Fyra nya uthyrningar stärker uthyrningsgraden i fastigheten Mimo till 88 % COMPANY stärker uthyrningsgraden i fastigheten Mimo i Mölndal till 88 % genom fyra nya hyresavtal med aktörer inom IT, transport, teknik och service. Uthyrningarna visar på en stark efterfrågan och bidrar till långsiktigt stabila kassaflöden. - Vi är glada att välkomna Enera, Nordic Bulkers, Kiona och Adams café till Mimo. Att de väljer Mölndal och vår fastighet bekräftar vår "
1990fec9357b5dc5,admission_delisting,0.0534,0.0,ml,admission_delisting,needs_review_low_sim,NP3 fastigheter Email Alerting Service,"NP3 Fastigheter AB har publicerat ett nytt pressmeddelande: 2025-09-03 NP3 Fastigheter gives notice of early redemption of certain outstanding 2023/2026 notes Läs mer För att avsluta eller uppdatera din prenumeration, Klicka här. Denna tjänst tillhandahålls av"
19910cecbe45a63e,admission_delisting,0.0532,0.0003,rules,mna,by_rules,"COMPANY Optics AB har mottagit en påkallelse av skiljeförfarande med ett krav på 8,3 miljoner Euro","COMPANY Optics AB har mottagit en påkallelse av skiljeförfarande med ett krav på 8,3 miljoner Euro Publicerad: 2025-09-03 20:20:00 CEST COMPANY - Pressmeddelande COMPANY Optics AB har mottagit en påkallelse av skiljeförfarande med ett krav på 8,3 miljoner Euro COMPANY Optics AB (""COMPANY Optics"") meddelar idag att bolaget har mottagit en påkallelse av skiljeförfarande inför SCC Skiljedomsinstitut från Fase Spa (""Fase"") med ett krav på 8,3 miljoner Euro för påstådda skador. Kravet härrör från det skiljeförfarande som avgjordes i maj 2024 och hänför sig till ett tidigare distributions- och utvec"
1991160351c594e1,admission_listing,0.0538,0.0002,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 141.44 Change -0.75 Volume 391,619 % Change -0.53% Day High 142.91 52 Week High 148.77 Day Low 140.37 52 Week Low 82.64 Today's Open 141.85 Previous Close 142.19 9/3/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 9/3/2025 4:58:59 PM Powered by Q4 Inc."
1990e2a006cc55e8,admission_delisting,0.053,0.0,ml,admission_delisting,needs_review_low_sim,AS COMPANY Statistics for August 2025,"AS COMPANY Statistics for August 2025 Published: 2025-09-03 08:00:45 CEST COMPANY - Other information disclosed according to the rules of the Exchange AS COMPANY Statistics for August 2025 In August 2025, AS COMPANY transported 595,529 passengers, which is a 5.9% increase compared to August 2024. The number of cargo units decreased by 11.1% to 19,518 units and the number of passenger vehicles increased by 4.7% to 83,569 units compared to the same period a year ago. AS COMPANY passenger, cargo unit and passenger vehicle numbers for August 2025 were the following: August 2025 August 2024 Change "
1990e0dc90ea4657,admission_listing,0.0531,0.0,ml,admission_listing,needs_review_low_sim,"COMPANY bygger centrum för scenkonst på universitet i Virginia, USA, för USD 73M, cirka 730 miljoner kronor","COMPANY bygger centrum för scenkonst på universitet i Virginia, USA, för USD 73M, cirka 730 miljoner kronor Publicerad: 2025-09-03 07:30:00 CEST COMPANY - Nyheter för investerare COMPANY bygger centrum för scenkonst på universitet i Virginia, USA, för USD 73M, cirka 730 miljoner kronor COMPANY har tecknat avtal med Longwood University om att bygga Wygal Hall, universitetets nya ersättningsbyggnad för scenkonst, i Farmville, Virginia, USA. Kontraktet är värt USD 73M, cirka 730 miljoner kronor, vilket kommer att inkluderas i orderingången för USA för det tredje kvartalet 2025. Projektet innefatt"
1990f12a75d870be,admission_delisting,0.0536,0.0001,rules,legal_regulatory_compliance,by_rules,COMPANY's new shares registered in the trade register,"COMPANY's new shares registered in the trade register Published: 2025-09-03 12:15:00 CEST COMPANY - Total number of voting rights and capital COMPANY's new shares registered in the trade register 3.9.2025 13:15:00 EEST | COMPANY | Total number of voting rights and capital COMPANY Stock exchange release Total number of voting rights and capital 3 September 2025 at 1.15 pm EET COMPANY's new shares registered in the trade register As previously announced, COMPANY has decided on a directed share issue in connection with completion of COMPANY's Huld acquisition. A total of 217,278 new shares have b"
1990e6023a66f1e0,admission_listing,0.0556,0.0018,rules,debt_bond_issue,by_rules,"Offentliggørelse af prospekt samt formue og investorer i afdelingerne UCITS ETF Guld, Sølv & Miner og Forsvarsaktier KL i Investeringsforeningen Maj Invest","Offentliggørelse af prospekt samt formue og investorer i afdelingerne UCITS ETF Guld, Sølv & Miner og Forsvarsaktier KL i Investeringsforeningen Maj Invest Published: 2025-09-03 09:00:00 CEST Investeringsforeningen Maj Invest - Prospectus/Announcement of Prospectus Offentliggørelse af prospekt samt formue og investorer i afdelingerne UCITS ETF Guld, Sølv & Miner og Forsvarsaktier KL i Investeringsforeningen Maj Invest Hermed offentliggøres prospekter samt formue og antal investorer i afdelingerne UCITS ETF Guld, Sølv & Miner og Forsvarsaktier KL, som optages til handel på COMPANY Copenhagen A/"
1990e605c95924a7,admission_delisting,0.0532,0.0,ml,admission_delisting,needs_review_low_sim,COMPANY: Suomen talouskasvun edellytykset ovat parantuneet,"COMPANY: Suomen talouskasvun edellytykset ovat parantuneet Julkaistu: 2025-09-03 09:00:00 CEST COMPANY - Sijoittajauutiset COMPANY: Suomen talouskasvun edellytykset ovat parantuneet Suomen talouskehitys on ollut alkuvuoden vaimeaa, mutta merkkejä käänteestä parempaan on jo kertynyt. Ennustamme bruttokansantuotteen kasvavan tänä vuonna 0,5 prosenttia ja kasvun kiihtyvän ensi vuonna 1,5 prosenttiin. Investoinneissa näkyy jo piristymistä, ja myös kulutuksen odotetaan kääntyvän vaiheittain kasvuun. Kun pahimmat skenaariot kauppasodan eskaloitumisesta vältettiin, on Suomen talouskehityksessä alkanu"
1990e6050dd1cf3f,admission_delisting,0.0539,0.0006,ml,admission_delisting,needs_review_low_sim,Nordeas konjunkturrapport: Fastare mark,"Nordeas konjunkturrapport: Fastare mark Publicerad: 2025-09-03 09:00:00 CEST COMPANY - Nyheter för investerare Nordeas konjunkturrapport: Fastare mark Osäkerheten minskar i takt med att de globala handelsförutsättningarna faller på plats. Den gradvisa återhämtning som pågår, så även i Sverige, fortsätter därmed och tar bättre fart kommande år. Paradoxalt nog har svensk exportindustri hållit emot den globala turbulensen väl, medan hushållen har varit desto mer försiktiga. Förutom osäkerheten upplever hushållen att det är dyrt att leva. Framöver förbättras förutsättningarna och hushållen repar m"
1990ec126c28c2b4,admission_delisting,0.0533,0.0003,rules,mna,by_rules,COMPANY Deepens Collaboration with Svevia focus Automated Winter Road Maintenance,"COMPANY Deepens Collaboration with Svevia focus Automated Winter Road Maintenance Published: 2025-09-03 10:46:00 CEST COMPANY - Company Announcement COMPANY Deepens Collaboration with Svevia focus Automated Winter Road Maintenance COMPANY is entering a deeper collaboration with Svevia, one of Sweden's leading players in road operation and maintenance. The purpose is to explore and define a future Svevia model for automated winter road maintenance, with people, digitalization, data-driven decisions, and advanced technology in focus. The value of the agreement is approx 850 000 sek for one year,"
1990e8eb322e7c56,admission_listing,0.0568,0.0009,ml,admission_listing,needs_review_low_sim,Optagelse til handel af andele i afdeling Global Future - Udloddende samt afdeling Globale Aktier II,"Optagelse til handel af andele i afdeling Global Future - Udloddende samt afdeling Globale Aktier II Offentliggjort: 2025-09-03 09:50:47 CEST COMPANY - Prospekter/prospekt medd. COMPANY - Optagelse til handel af andele i afdeling Global Future - Udloddende samt afdeling Globale Aktier II 3.9.2025 09:50:47 CEST | COMPANY | Prospekter/prospekt medd. Andele i COMPANY, Afdeling Global Future - Udloddende samt Afdeling Globale Aktier II optages til handel den 5. september 2025. Afdeling Global Future - Udloddende Afdelingens formue er pr. 3. september 2025: 81.157.491,30 kr. Afdelingens udstedte be"
19914ebac7fb96c4,admission_delisting,0.0535,0.0003,rules,mna,by_rules,"Release from transfer restriction of COMPANY Defence Plc's shares to enable pledging by Jerovit Investment Oy, PM Ruukki Oy and holoborg Oy","Release from transfer restriction of COMPANY Defence Plc's shares to enable pledging by Jerovit Investment Oy, PM Ruukki Oy and holoborg Oy Published: 2025-09-04 15:30:00 CEST COMPANY - Company Announcement Release from transfer restriction of COMPANY Defence Plc's shares to enable pledging by Jerovit Investment Oy, PM Ruukki Oy and holoborg Oy COMPANY Defence Plc Company announcement 4 September 2025 at 4:30 pm EEST Jerovit Investment Oy, PM Ruukki Oy and holoborg Oy have previously undertaken to comply with an 18-month transfer restriction concerning the shares they hold in COMPANY Defence P"
1991512d4e94a4e7,admission_listing,0.0549,0.0002,ml,admission_listing,needs_review_low_sim,Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products NOK (Record Id 314897),Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products NOK (Record Id 314897) Published: 2025-09-04 16:12:57 CEST COMPANY Stockholm AB - Bond Market information Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products NOK (Record Id 314897) EXCHANGE NOTICE 2025-09-04 STRUCTURED BONDS (Record Id 314897) 2 structured bond(s) issued by Nordea Bank Abp will be admitted to trading with effect from 2025-09-05. Last day of trading is set to 2031-01-07. The instrument(s) will be traded on STO Structured Products NO
19914622cc6690c4,admission_listing,0.0536,0.0001,ml,admission_listing,needs_review_low_sim,COMPANY presents strategic direction at Capital Markets Day,"COMPANY presents strategic direction at Capital Markets Day Published: 2025-09-04 13:00:00 CEST COMPANY - Investor News COMPANY presents strategic direction at Capital Markets Day COMPANY is hosting a Capital Markets Day in Stockholm, Sweden, today at 1.00 p.m. CEST. CEO Per Norén, together with representatives from Group Management, will present the company's strategic direction, including plans for scaling COMPANY satellite and terminal capabilities. COMPANY's CFO will present a modeling scenario highlighting the company's financial dynamics. The company has recently announced a refinancing "
19914625a79f9a4e,admission_delisting,0.0533,0.0001,ml,admission_delisting,needs_review_low_sim,UPM Adhesive Materials suunnittelee lopettavansa etikettimateriaalituotannon Nancyn tehtaalla Ranskassa,"UPM Adhesive Materials suunnittelee lopettavansa etikettimateriaalituotannon Nancyn tehtaalla Ranskassa Julkaistu: 2025-09-04 13:00:00 CEST COMPANY - Sijoittajauutiset UPM Adhesive Materials suunnittelee lopettavansa etikettimateriaalituotannon Nancyn tehtaalla Ranskassa (UPM, Helsinki, 4.9.2025 klo 14.00) - Viime vuosien poikkeuksellisen markkinakehityksen aiheuttaman ylikapasiteetin takia UPM Adhesive Materials jatkaa tuotannon keskittämistä kilpailukykyisimmille yksiköille ja suunnittelee etikettimateriaalituotannon lakkauttamista Nancyn tehtaalla Ranskassa. Suunnitelman mukaan Nancyn toimi"
1991499378497b90,admission_listing,0.0537,0.0001,ml,admission_listing,needs_review_low_sim,n osakkeenomistajien nimitystoimikunnan jäsenet on nimetty,"n osakkeenomistajien nimitystoimikunnan jäsenet on nimetty Julkaistu: 2025-09-04 14:00:00 CEST COMPANY - Muut pörssin sääntöjen nojalla julkistettavat tiedot COMPANY:n osakkeenomistajien nimitystoimikunnan jäsenet on nimetty Pörssitiedote Muut pörssin sääntöjen nojalla julkistettavat tiedot 4.9.2025, kello 15:00 COMPANY:n osakkeenomistajien nimitystoimikunta koostuu 31.8.2025 päivätyn osakasluettelon mukaisen neljän suurimman osakkeenomistan nimeämistä edustajista. COMPANY:n osakkeenomistajien nimitystoimikuntaan on nimetty seuraavat jäsenet: Markku Pietilä, hallituksen puheenjohtaja, Profiz B"
1991686a17893974,admission_listing,0.0537,0.0001,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 141.71 Change 0.27 Volume 900,518 % Change 0.19% Day High 143.02 52 Week High 148.77 Day Low 137.08 52 Week Low 82.64 Today's Open 137.48 Previous Close 141.44 9/4/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 9/4/2025 4:59:02 PM Powered by Q4 Inc."
199153ed1d6926fd,admission_delisting,0.0531,0.0,rules,product_launch_partnership,by_rules,"COMPANY Laserthermia Systems Receives FDA Clearance for Expanded Labeling of the ClearPoint Prism[®] Neuro Laser Therapy System, doubling the addressable U.S market for Neuro LITT","COMPANY Laserthermia Systems Receives FDA Clearance for Expanded Labeling of the ClearPoint Prism[®] Neuro Laser Therapy System, doubling the addressable U.S market for Neuro LITT Published: 2025-09-04 17:00:47 CEST COMPANY - Company Announcement COMPANY Laserthermia Systems Receives FDA Clearance for Expanded Labeling of the ClearPoint Prism[®] Neuro Laser Therapy System, doubling the addressable U.S market for Neuro LITT Lund, Sweden - September 4th, 2025 - COMPANY (publ) (""CLS"" or ""the Company"") today announced that the U.S. Food and Drug Administration (FDA) has granted clearance for expan"
1991386df5a8034c,admission_listing,0.0539,0.0004,ml,admission_listing,needs_review_low_sim,"Invitation to COMPANY Capital Markets Day on November 5, 2025","[*] Invitation to COMPANY Capital Markets Day on November 5, 2025 COMPANY has the pleasure of inviting institutional investors, analysts and financial media to its Capital Markets Day 2025 The event will take place on November 5, at the Vasa Museum, Galärvarvsvägen 14 in Stockholm, between 1.30-5.00 pm CET, followed by a mingle. Doors will open from 12:30 pm CET, with an opportunity to attend a guided tour of the Vasa ship and how COMPANY's advanced materials technology helps to preserve the ship. Presentations will also be broadcast online for those unable to attend in person. The purpose of "
19913d8df0f9e2a8,admission_listing,0.0539,0.0004,ml,admission_listing,needs_review_low_sim,COMPANY Insight invitation to Capital Market Day,"COMPANY Insight invitation to Capital Market Day Published: 2025-09-04 10:30:00 CEST COMPANY - Investor News COMPANY Insight invitation to Capital Market Day Stockholm, Sweden - COMPANY, the Swedish tech leader in live media transport and 5G sync, is pleased to invite investors and other interested parties to a capital market day on Monday, September 29, 2025. During the day, company representatives will share COMPANY Insights view on the corporate strategy, market position and financial development. Presentations will be given by CEO Crister Fritzson along with CFO Cecilia Höjgård Höök, CCO A"
199139450f88e3c8,admission_listing,0.0544,0.0011,ml,admission_listing,needs_review_low_sim,Invitation to COMPANY's Capital Markets Day 2025,"Invitation to COMPANY's Capital Markets Day 2025 Published: 2025-09-04 09:15:00 CEST COMPANY - Other information disclosed according to the rules of the Exchange Invitation to COMPANY's Capital Markets Day 2025 COMPANY´s Capital Markets Day will be held at COMPANY´s steel mill in Oxelösund, Sweden on November 4, 2025. The day will provide insights into COMPANY´s offering of high-strength steels and other premium products, as well as into the company's strategy and the way forward. The Capital Markets Day will be held at the steel mill in Oxelösund. CEO Johnny Sjöström and other members of the "
19913a76d691714a,admission_listing,0.0549,0.0002,ml,admission_listing,needs_review_low_sim,Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314891),Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314891) Published: 2025-09-04 09:36:00 CEST COMPANY Stockholm AB - Bond Market information Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314891) EXCHANGE NOTICE 2025-09-04 STRUCTURED BONDS (Record Id 314891) 1 structured bond(s) issued by Nordea Bank Abp will be admitted to trading with effect from 2025-09-05. Last day of trading is set to 2031-01-08. The instrument(s) will be traded on STO Structured Products. Please fi
19913a8598d101aa,admission_listing,0.0549,0.0002,ml,admission_listing,needs_review_low_sim,Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314895),Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314895) Published: 2025-09-04 09:37:02 CEST COMPANY Stockholm AB - Bond Market information Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314895) EXCHANGE NOTICE 2025-09-04 STRUCTURED BONDS (Record Id 314895) 1 structured bond(s) issued by Nordea Bank Abp will be admitted to trading with effect from 2025-09-05. Last day of trading is set to 2031-01-08. The instrument(s) will be traded on STO Structured Products. Please fi
19913a9c2cbffc8c,admission_listing,0.0548,0.0002,ml,admission_listing,needs_review_low_sim,Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314894),Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314894) Published: 2025-09-04 09:38:34 CEST COMPANY Stockholm AB - Bond Market information Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314894) EXCHANGE NOTICE 2025-09-04 STRUCTURED BONDS (Record Id 314894) 1 structured bond(s) issued by Nordea Bank Abp will be admitted to trading with effect from 2025-09-05. Last day of trading is set to 2031-01-08. The instrument(s) will be traded on STO Structured Products. Please fi
19913ab6484fc699,admission_listing,0.0548,0.0002,ml,admission_listing,needs_review_low_sim,Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314893),Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314893) Published: 2025-09-04 09:40:21 CEST COMPANY Stockholm AB - Bond Market information Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314893) EXCHANGE NOTICE 2025-09-04 STRUCTURED BONDS (Record Id 314893) 1 structured bond(s) issued by Nordea Bank Abp will be admitted to trading with effect from 2025-09-05. Last day of trading is set to 2031-01-08. The instrument(s) will be traded on STO Structured Products. Please fi
19913be3d98e402d,admission_listing,0.0548,0.0002,ml,admission_listing,needs_review_low_sim,Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314892),Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314892) Published: 2025-09-04 10:00:56 CEST COMPANY Stockholm AB - Bond Market information Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314892) EXCHANGE NOTICE 2025-09-04 STRUCTURED BONDS (Record Id 314892) 1 structured bond(s) issued by Nordea Bank Abp will be admitted to trading with effect from 2025-09-05. Last day of trading is set to 2031-01-08. The instrument(s) will be traded on STO Structured Products. Please fi
19913a4bbb9e34ed,admission_listing,0.0548,0.0002,ml,admission_listing,needs_review_low_sim,Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314889),Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314889) Published: 2025-09-04 09:33:05 CEST COMPANY Stockholm AB - Bond Market information Structured bond(s) issued by Nordea Bank Abp will be admitted to trading on STO Structured Products (Record Id 314889) EXCHANGE NOTICE 2025-09-04 STRUCTURED BONDS (Record Id 314889) 1 structured bond(s) issued by Nordea Bank Abp will be admitted to trading with effect from 2025-09-05. Last day of trading is set to 2031-01-08. The instrument(s) will be traded on STO Structured Products. Please fi
1991bacf34c3e87c,admission_listing,0.0537,0.0002,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 141.49 Change -0.22 Volume 1,530,778 % Change -0.16% Day High 143.86 52 Week High 148.77 Day Low 138.75 52 Week Low 82.64 Today's Open 141.71 Previous Close 141.71 9/5/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 9/5/2025 4:59:01 PM Powered by Q4 Inc."
1991bd07f7e46bc0,admission_delisting,0.0533,0.0001,ml,admission_delisting,needs_review_low_sim,Weekly Summary Alert for COMPANY,"COMPANY added the following items during the week of September 1, 2025 News COMPANY Meets Investors and Participates in a Fireside Chat at the Morgan Stanley 23rd Annual Global Healthcare Conference in New York ALVO Monday Tuesday Wednesday Thursday Friday Opening Price N/A $8.06 $7.92 $8.00 $8.12 Last Trade N/A $7.95 $7.95 $8.04 $8.33 Price Change N/A -$0.12 --- +$0.09 +$0.29 Percent Change N/A -1.49% 0.00% +1.13% +3.61% Day High N/A $8.12 $8.07 $8.11 $8.40 Day Low N/A $7.85 $7.90 $8.00 $8.09 Volume N/A 424,241 259,666 181,279 448,177 Visit the website → You are subscribed to COMPANY email al"
1991964083d67a9e,admission_listing,0.0551,0.0002,ml,admission_listing,needs_review_low_sim,Commercial Paper(s) issued by Humlegården Fastigheter AB (publ) will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315187),Commercial Paper(s) issued by Humlegården Fastigheter AB (publ) will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315187) Published: 2025-09-05 12:20:08 CEST COMPANY Stockholm AB - Bond Market information Commercial Paper(s) issued by Humlegården Fastigheter AB (publ) will be admitted to trading on COMPANY STO Sustainable Commercial Paper (Record Id 315187) 1 bond loan(s) issued by Humlegården Fastigheter AB (publ) will be admitted to trading with effect from 2025-09-08. Last day of trading is set to 2025-12-08. The instruments will be traded on STO Sustainable
19918ace888bb870,admission_listing,0.0538,0.0003,ml,admission_listing,needs_review_low_sim,Changes to COMPANY's Nomination Committee,"Changes to COMPANY's Nomination Committee Published: 2025-09-05 09:00:00 CEST COMPANY - Other information disclosed according to the rules of the Exchange Changes to COMPANY's Nomination Committee Mats Hellström, representing Nordea Fonder, will become a new member of COMPANY's Nomination Committee. Anna Magnusson, representing Första AP-fonden (First AP Fund), is leaving the Nomination Committee as the fund is being consolidated at year-end. Further to the Swedish Parliament's decision to consolidate the First, Third and Fourth AP Funds into two funds as of January 1, 2026, Första AP-fonden h"
199294e28cc62904,admission_delisting,0.0551,0.0019,rules,admission_delisting,by_rules,Coniferous Bidco påkallar tvångsinlösen och COMPANY Paper ansöker om avnotering,"Coniferous Bidco påkallar tvångsinlösen och COMPANY Paper ansöker om avnotering Publicerad: 2025-09-08 14:30:00 CEST COMPANY - Övrig information som ska lämnas enligt börsens regler Coniferous Bidco påkallar tvångsinlösen och COMPANY Paper ansöker om avnotering Till följd av att Strategic Value Partners, LLC (""SVP""), genom Coniferous Bidco AB (""Coniferous Bidco""), kontrollerar mer än 90 procent av aktierna i COMPANY (publ) (""COMPANY Paper"" eller ""Bolaget"") och idag har påkallat tvångsinlösen avseende resterande aktier i Bolaget, har styrelsen för COMPANY Paper beslutat att ansöka om avnotering"
199294e30eb12af4,admission_listing,0.0539,0.0005,rules,orders_contracts,by_rules,Coniferous Bidco initiates compulsory redemption and COMPANY Paper applies for de-listing,"Coniferous Bidco initiates compulsory redemption and COMPANY Paper applies for de-listing Published: 2025-09-08 14:30:00 CEST COMPANY - Other information disclosed according to the rules of the Exchange Coniferous Bidco initiates compulsory redemption and COMPANY Paper applies for de-listing Following that Strategic Value Partners, LLC (""SVP""), through Coniferous Bidco AB (""Coniferous Bidco""), controls more than 90 percent of the shares in COMPANY (publ) (""COMPANY Paper"" or the ""Company"") and today has initiated compulsory redemption of the remaining shares in the Company, the board of directo"
199294669126f83e,admission_listing,0.0543,0.0006,rules,legal_regulatory_compliance,by_rules,"COMPANY proposes to change listing venue to a public stock market or other exchange in the US through a joint merger plan with Vine Hill Capital, Odysseus Holdings and others, and to carry out a private placement of approximately USD 50M","COMPANY proposes to change listing venue to a public stock market or other exchange in the US through a joint merger plan with Vine Hill Capital, Odysseus Holdings and others, and to carry out a private placement of approximately USD 50M Published: 2025-09-08 14:21:39 CEST COMPANY - Tender offer COMPANY proposes to change listing venue to a public stock market or other exchange in the US through a joint merger plan with Vine Hill Capital, Odysseus Holdings and others, and to carry out a private placement of approximately USD 50M COMPANY International Limited (""COMPANY""), Vine Hill Capital Inve"
1992b2038dca2b46,admission_listing,0.0538,0.0002,ml,admission_listing,needs_review_low_sim,End of Day Stock Quote,"NYSE:JBTM Last Price 141.73 Change 0.24 Volume 580,619 % Change 0.17% Day High 143.03 52 Week High 148.77 Day Low 140.22 52 Week Low 82.64 Today's Open 142.00 Previous Close 141.49 9/8/2025 4:00 PM To unsubscribe from this list, please visit the email alert section of the COMPANY site. Date Sent: 9/8/2025 4:59:13 PM Powered by Q4 Inc."
19929328cd0b2f66,admission_listing,0.0533,0.0001,rules,mna,by_rules,COMPANY to Go Public in the U.S. Through US$1.2 Billion Business Combination,"COMPANY to Go Public in the U.S. Through US$1.2 Billion Business Combination Published: 2025-09-08 14:00:00 CEST COMPANY - Tender offer COMPANY to Go Public in the U.S. Through US$1.2 Billion Business Combination The leading European asset manager specializing in digital assets with ~US$10 billion in AuM sets sights on expanding into U.S. market COMPANY ranks among the top four managers globally by crypto ETP AuM alongside BlackRock, Fidelity, and Grayscale and holds the #1 market position in Europe with 34% market share COMPANY is experiencing a period of significant growth; AuM has more than"
