press_release_id,release_date,company_name,category,source,source_url,cid,category_name,cat_sim,cat_margin,decision,_silhouette,cluster,title,snippet
198cb88f918d9fb7,2025-08-21,Canatu Oyj,unknown,gmail,,guidance_outlook,Guidance / Outlook,0.7809,0.0039,needs_review_margin,-0.0079,5,Publishing of Canatu's Half-Year Report on 29 August 2025,"Publishing of Canatu's Half-Year Report on 29 August 2025 Published: 2025-08-21 09:30:00 CEST Canatu Oyj - Investor News Publishing of Canatu's Half-Year Report on 29 August 2025 Canatu Plc Press release 21 August 2025 at 10:30 am EEST Publishing of Canatu’s Half-Year Report on 29 August 2025 Canatu Plc (CANATU, Nasdaq First North, Finland) will publish its Half-Year Report for 1 January – 30 June 2025 on Friday, 29 August 2025, at approximately 9:00 am EEST. The report will be available after publishing at . Canatu will organize a news conference on 29 August 2025, at 12:00–13:00 noon EEST. Y"
197e8ba926ea7169,2025-07-08,Epiroc,unknown,gmail,,orders_contracts,Orders / Contracts,0.7810,0.0005,needs_review_margin,-0.0866,1,Epiroc wins large order in Chile for mine trucks and digital solutions,"[*] Epiroc wins large order in Chile for mine trucks and digital solutions Stockholm, Sweden: Epiroc AB, a leading productivity and sustainability partner for the mining and infrastructure industries, has won a large order from mining company Sociedad Punta del Cobre SA (Pucobre) in Chile for a significant fleet of underground mine trucks, as well as digital solutions. The equipment and solutions will strengthen Pucobre’s productivity, cost efficiency and safety. Pucobre has ordered a large fleet of Minetruck MT65 S haulers, one of the world’s largest underground mine trucks, for use in the co"
198c9d7316310b70,2025-08-20,Grønlandsbanken A/S,unknown,gmail,,earnings_report,Earnings report,0.7810,0.0019,needs_review_margin,0.2021,34,Correction: GrønlandsBANKENs rapport for første halvår 2025,"Correction: GrønlandsBANKENs rapport for første halvår 2025 Offentliggjort: 2025-08-21 01:36:08 CEST Grønlandsbanken A/S - Halvårsrapport Correction: GrønlandsBANKENs rapport for første halvår 2025 Selskabsmeddelelsen, der blev sendt ud tidligere i dag, linkede til en engelsk version af halvårsregnskabet i det ene link. Det er nu rettet. Resultat for første halvår af 2025 GrønlandsBANKENs resultat før skat lyder på kr. 84,4 mio. for første halvår af 2025, mod kr. 120,1 mio. i første halvår af 2024. Resultatet før skat forrenter primo egenkapitalen efter udbytte med 11,6 % p.a. Resultatet før k"
198c13c2775c861d,2025-08-19,Nasdaq Company News,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7810,0.0032,needs_review_margin,-0.0367,16,CONDITIONS FOR SALE OF RIKSBANK CERTIFICATES,"CONDITIONS FOR SALE OF RIKSBANK CERTIFICATES Published: 2025-08-19 09:30:00 CEST Sveriges Riksbank - Investor News CONDITIONS FOR SALE OF RIKSBANK CERTIFICATES Bid date, 2025-08-19 Auction date 2025-08-19 Settlement date 2025-08-20 Maturity Date 2025-08-27 Nominal amount 661 billion SEK Interest rate, % 2.00 Bid times 09.30-10.00 (CET/CEST) on the Bid date Bids are made to phone number 08-696 69 70 Confirmation of bids to e-mail The lowest accepted bid volume 1 million SEK The highest accepted bid volume 661 billion SEK Allocation Time 10.15 (CET/CEST) on the Bid date Projected minimum liquidi"
198dfd0d94183c9f,2025-08-25,Ecoup Oyj,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7810,0.0065,needs_review_margin,0.1546,0,EcoUp Oyj:n uudet osakkeet on rekisteröity kaupparekisteriin,EcoUp Oyj:n uudet osakkeet on rekisteröity kaupparekisteriin Julkaistu: 2025-08-25 08:01:00 CEST Ecoup Oyj - Muutokset eri osake- ja arvopaperilajeihin liittyvissä oikeuksissa EcoUp Oyj:n uudet osakkeet on rekisteröity kaupparekisteriin EcoUp Oyj | Yhtiötiedote | 25.08.2025 klo 09:01:00 EEST EcoUp Oyj:n 23.6.2025 tiedotetussa suunnatussa osakeannissa merkityt 43 601 uutta osaketta on rekisteröity kaupparekisteriin 24.8.2025. Uudet osakkeet tuottavat yhtäläiset oikeudet yhtiön olemassa olevien osakkeiden kanssa rekisteröintipäivästä lähtien. Uusien osakkeiden kaupparekisteriin merkitsemisen jäl
198ea8aba0b75cc4,2025-08-27,Clas Ohlson AB,unknown,gmail,,dividend,Dividend,0.7810,0.0075,needs_review_margin,-0.1080,21,Clas Ohlson bjuder in till Q1-presentation den 10 september,"Clas Ohlson bjuder in till Q1-presentation den 10 september Publicerad: 2025-08-27 10:00:00 CEST Clas Ohlson AB - Nyheter för investerare Clas Ohlson bjuder in till Q1-presentation den 10 september Clas Ohlson publicerar delårsrapport för första kvartalet 2025/26 den 10 september kl. 07.00. En presentation av rapporten hålls samma dag klockan 09.00. Clas Ohlson bjuder in investerare, analytiker och media till en webbsänd presentation av delårsrapport för första kvartalet 2025/26 onsdagen den 10 september 2025 kl. 09.00 där vd och koncernchef Kristofer Tonström och ekonomi- och finansdirektör P"
198ec268a9fc9a11,2025-08-27,United Bankers Oyj,unknown,gmail,,share_buyback,Share buyback,0.7810,0.0086,needs_review_margin,0.2207,15,UNITED BANKERS PLC: ACQUISITION OF OWN SHARES 27.08.2025,"UNITED BANKERS PLC: ACQUISITION OF OWN SHARES 27.08.2025 Published: 2025-08-27 17:30:00 CEST United Bankers Oyj - Changes in company's own shares UNITED BANKERS PLC: ACQUISITION OF OWN SHARES 27.08.2025 United Bankers Plc NOTIFICATION 27.08.2025 at 18:30 UNITED BANKERS PLC: ACQUISITION OF OWN SHARES 27.08.2025 Date 27.08.2025 Exchange transaction Buy Share class UNITED Amount 240 Average price/share 18.2500 EUR Highest price/share 18.2500 EUR Lowest price/share 18.2500 EUR Total price 4,380.00 EUR The shares held by United Bankers Plc on 27.08.2025 UNITED 58,415 On behalf of United Bankers Plc"
197ab178de181c3e,2025-06-26,AFRY,unknown,gmail,,sustainability_esg,Sustainability / ESG,0.7810,0.0159,needs_review_margin,-0.0584,5,AFRY will conduct a feasibility study for an E-Methane plant in Kotka,"[*] AFRY will conduct a feasibility study for an E-Methane plant in Kotka AFRY has been tasked by Arctic Sisu, a Finnish e-fuel company, to conduct a feasibility study for a large-scale e-methane production facility in Kotka, Finland. The project, planned in three phases, aims to produce 900–950 GWh of renewable e-methane annually, using CO2 from nearby pulp production as a raw material. The study will support Arctic Sisu in making their investment decision which is expected in 2026. The plant would be built next to the existing Kotkamills Pulp & Paper mill and would capture and reuse CO2 emis"
198e7dbfb0ac582c,2025-08-26,Sunborn International Plc,unknown,gmail,,earnings_report,Earnings report,0.7811,0.0004,needs_review_margin,0.1166,0,Sunborn International Oyj (SBI) puolivuosikatsaus 1.1.-30.6.2025,Sunborn International Oyj (SBI) puolivuosikatsaus 1.1.-30.6.2025 Julkaistu: 2025-08-26 21:30:01 CEST Sunborn International Plc - Puolivuosikatsaus Sunborn International Oyj (SBI) puolivuosikatsaus 1.1.-30.6.2025 26.8.2025 22:30:01 EEST | Sunborn International Oyj | Puolivuosikatsaus Sunborn International Oyj 26.8.2025 klo 22:30 Tämä on yhteenveto Sunborn International Oyj:n puolivuosikatsauksesta 1.1.-30.6.2025. Koko raportti on liitteenä tässä julkaisussa ja on myös saatavilla osoitteessa: Sunborn International Oyj:n puolivuosikatsauksessa on huomioitu Sunborn International Holding -konsernin
197d425d182d097d,2025-07-04,Atlas Copco,unknown,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,0.7811,0.0016,needs_review_margin,0.3255,38,"Q2 report 2025 and invitation to conference call, July 18","[*] Q2 report 2025 and invitation to conference call, July 18 Nacka, Sweden, July 4, 2025: Atlas Copco Group will publish its Q2 results for 2025 on Friday, July 18, at approximately 13:00 CEST. A conference call for investors, analysts and media will be held at 14:00 CEST the same day. Participating from Atlas Copco Group will be Vagner Rego, President and CEO, and Peter Kinnart, CFO. The conference call will begin with a short presentation of the report followed by a question-and-answer session. To follow the presentation webcast, access this link: To participate via teleconference, please r"
198e511e8875f175,2025-08-26,Brilliant Future AB,unknown,gmail,,personnel_management_change,Personnel / Management change,0.7812,0.0000,needs_review_margin,-0.0403,21,Brilliant Future AB (Publ): Förändringar i ledningen samt namnändring för VD,"Brilliant Future AB (Publ): Förändringar i ledningen samt namnändring för VD Publicerad: 2025-08-26 08:30:00 CEST Brilliant Future AB - Ändring av styrelse/ledning/revisor/certified adviser/likviditetsgarant Brilliant Future AB (Publ): Förändringar i ledningen samt namnändring för VD Brilliant Future är ett svenskt SaaS-företag som levererar kund- och medarbetarundersökningar. Bolaget meddelar idag att Marie Rosenquist Berthold, Chief HR Officer, har beslutat att lämna sin tjänst i bolaget. Marie kommer att kvarstå under sin uppsägningstid för att säkerställa en ordnad övergång. ""Jag vill rikt"
198ccedf906fe797,2025-08-21,Leax Group AB,unknown,gmail,,personnel_management_change,Personnel / Management change,0.7812,0.0009,needs_review_margin,-0.0696,28,Leadership Transition at LEAX Detmold GmbH,"Leadership Transition at LEAX Detmold GmbH Published: 2025-08-21 16:00:00 CEST Leax Group AB - Investor News Leadership Transition at LEAX Detmold GmbH LEAX Group announces a leadership transition at its German subsidiary, LEAX Detmold GmbH. Effective 21 August 2025, Mr. András Farkas will assume the role of Geschäftsführer (Managing Director), succeeding Mr. Willi Greb András Farkas brings with him extensive experience from within the LEAX Group as well as a solid background in automotive and general industry. His appointment marks an important step in further strengthening LEAX Detmold’s pos"
198cb6d6eb9514b0,2025-08-21,Nordrest Holding AB,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7812,0.0044,needs_review_margin,-0.0868,21,Nordrest bjuder in till presentation av delårsrapporten för andra kvartalet,Nordrest bjuder in till presentation av delårsrapporten för andra kvartalet Publicerad: 2025-08-21 09:00:00 CEST Nordrest Holding AB - Nyheter för investerare Nordrest bjuder in till presentation av delårsrapporten för andra kvartalet Den 28:e augusti 2025 offentliggör Nordrest delårsrapporten för andra kvartalet 2025. Samma dag kommer rapporten att presenteras via webcast klockan 09:00 CEST. Presentationen kommer att hållas på svenska. Om du önskar delta via webcasten går du in på nedan länk. Via webcasten finns möjlighet att ställa skriftliga frågor. Sändningen spelas in och kommer att lägga
198c5e712c1a2146,2025-08-20,Betolar Oyj,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7812,0.0065,needs_review_margin,0.1231,0,Betolar Oyj:n osakkeenomistajien nimitystoimikunnan kokoonpano,"Betolar Oyj:n osakkeenomistajien nimitystoimikunnan kokoonpano Julkaistu: 2025-08-20 07:15:00 CEST Betolar Oyj - Yhtiötiedote Betolar Oyj:n osakkeenomistajien nimitystoimikunnan kokoonpano Betolar Oyj Yhtiötiedote 20.8.2025 klo 8.15 Betolar Oyj:n osakkeenomistajien nimitystoimikunnan kokoonpano Betolar Oyj:n osakkeenomistajien nimitystoimikunta koostuu neljästä jäsenestä. Oikeus nimetä osakkeenomistajia edustavat jäsenet on niillä neljällä osakkeenomistajalla, joilla on suurin osuus yhtiön kaikkien osakkeiden yhteenlasketusta äänimäärästä varsinaista yhtiökokousta edeltävän elokuun ensimmäisen"
198d19170f38afe6,2025-08-22,Strategic Investments A/S,unknown,gmail,,earnings_report,Earnings report,0.7812,0.0072,needs_review_margin,0.0550,34,Meddelelse nr. 17/2024: Delårsrapport 1. januar - 30. juni 2025,"Meddelelse nr. 17/2024: Delårsrapport 1. januar - 30. juni 2025 Offentliggjort: 2025-08-22 13:37:03 CEST Strategic Investments A/S - Halvårsrapport Meddelelse nr. 17/2024: Delårsrapport 1. januar - 30. juni 2025 Bestyrelsen for Strategic Investments A/S har på et møde d.d. behandlet selskabets delårsrapport for perioden 1. januar – 30. juni 2025. Resumé: Strategic Investments resultat for 1. halvår 2025 blev på DKK -52,8m, svarende til et afkast på -17,0%. Resultatet for 2. kvartal 2025 blev på DKK -13,0m, svarende til et afkast på -5,2%. Bag det negative resultat ligger et fortsat vanskeligt "
198c249205c472be,2025-08-19,Prime Office A/S,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7812,0.0078,needs_review_margin,0.0282,19,Ledende medarbejderes handel med aktier,Ledende medarbejderes handel med aktier Offentliggjort: 2025-08-19 14:23:46 CEST Prime Office A/S - Ledende medarbejderes transaktioner Ledende medarbejderes handel med aktier Fondsbørsmeddelelse nr. 213/2025 19.08.2025 Nasdaq Copenhagen og Finanstilsynet Rapportering af ledende medarbejderes og disse nærtståendes transaktioner Prime Office A/S har i henhold til markedsmisbrugsforordningens artikel 19 modtaget nedenstående indberetninger fra ledende medarbejder og dennes nærtstående om transaktion med aktier Prime Office A/S. Selskabets bestyrelsesformand Søren Krarup har via sit selskab – Ast
198e1198af613ace,2025-08-25,Immunovia AB,unknown,gmail,,guidance_outlook,Guidance / Outlook,0.7812,0.0091,needs_review_margin,-0.0244,3,INVITATION TO IMMUNOVIA'S Q2 PRESENTATION,"INVITATION TO IMMUNOVIA'S Q2 PRESENTATION Published: 2025-08-25 14:00:00 CEST Immunovia AB - Investor News INVITATION TO IMMUNOVIA'S Q2 PRESENTATION LUND, Sweden – Immunovia (publ.), the pancreatic cancer diagnostics company, will publish its second quarter 2025 results on August 28, 2025, at 8:30 am CEST. Analysts, investors and media are invited to a webcast teleconference on the same day at 15:00 CEST. The report, together with the presentation slides, will be available at . Jeff Borcherding, CEO will present Immunovia’s development ahead of the upcoming launch of the PancreaSure test. The "
198c61059a083fcb,2025-08-20,Micro Systemation AB,unknown,gmail,,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7813,0.0040,needs_review_margin,-0.0478,21,"MSAB erhåller order om cirka 10,6 MSEK från europeisk federal myndighet","MSAB erhåller order om cirka 10,6 MSEK från europeisk federal myndighet Publicerad: 2025-08-20 08:00:00 CEST Micro Systemation AB - Övrig information som ska lämnas enligt börsens regler MSAB erhåller order om cirka 10,6 MSEK från europeisk federal myndighet MSAB (Micro Systemation AB), en global ledare inom mobilforensik, har erhållit nya order från en europeisk federal myndighet till ett sammanlagt värde av cirka 10,6 MSEK. Intäkterna förväntas redovisas under det tredje kvartalet 2025. Ordern omfattar främst MSAB Kiosk – en användarvänlig lösning som gör det möjligt att snabbt och effektivt"
198c67e003a741ef,2025-08-20,VNV Global AB (publ),unknown,gmail,,admission_listing,Admission / Listing,0.7813,0.0108,needs_review_margin,-0.0748,21,"VNV Global Capital Markets Day September 16, 2025","VNV Global Capital Markets Day September 16, 2025 Published: 2025-08-20 10:00:00 CEST VNV Global AB (publ) - Investor News VNV Global Capital Markets Day September 16, 2025 VNV Global AB (publ) (“VNV Global” eller “Bolaget”) meddelar att Bolaget kommer att hålla en kapitalmarknadsdag i London tisdagen den 16 september 2025. Dagen kommer att fokusera på ett urval av VNV Globals portföljbolag: BlaBlaCar, Voi, Breadfast, Bokadirekt och Numan. Kapitalmarknadsdagen börjar klockan 13:00 GMT. VNV Globals VD Per Brilioth inleder dagen med en kort introduktion, följt av presentationer från de deltagand"
197c91955acf8ee3,2025-07-02,Google Payments,unknown,gmail,,agm_egm_governance,AGM/EGM & governance,0.7814,0.0007,needs_review_margin,-0.0715,16,Google Cloud Platform & APIs: Your invoice is available for 016267-8C92F0-7D7926,"Google Cloud Platform & APIs Your Google Cloud Platform & APIs monthly invoice is available. Please find the PDF document attached at the bottom of this email. IMPORTANT: The balance will be automatically charged so you don't need to take any action. Domain 016267-8C92F0-7D7926 Name Richard Steffen Invoice number 5304766274 Payments profile ID 5880-8612-6584 If you want to view your payment history or update your payment info, visit your account by following the instructions below: Sign in to your Google Cloud Console Open the console Navigation menu, and select Billing If you have more than o"
1986856193570711,2025-08-02,Google Payments,unknown,gmail,,agm_egm_governance,AGM/EGM & governance,0.7814,0.0007,needs_review_margin,-0.0715,16,Google Cloud Platform & APIs: Your invoice is available for 016267-8C92F0-7D7926,"Google Cloud Platform & APIs Your Google Cloud Platform & APIs monthly invoice is available. Please find the PDF document attached at the bottom of this email. IMPORTANT: The balance will be automatically charged so you don't need to take any action. Domain 016267-8C92F0-7D7926 Name Richard Steffen Invoice number 5324584704 Payments profile ID 5880-8612-6584 If you want to view your payment history or update your payment info, visit your account by following the instructions below: Sign in to your Google Cloud Console Open the console Navigation menu, and select Billing If you have more than o"
197d5f3e76bfd046,2025-07-04,Biotage,unknown,gmail,,admission_delisting,Delisting / Trading halt,0.7814,0.0031,needs_review_margin,-0.0381,3,Biotage AB (publ) applies for delisting,"On June 25, 2025, RWK BidCo AB (“RWK BidCo”) declared its public cash offer regarding Biotage AB (publ) (“Biotage” or the “Company”) unconditional. RWK BidCo holds more than 90 percent of the shares in Biotage and has initiated compulsory redemption proceedings of the remaining shares in the Company. In light of the above, the Board of Directors of Biotage has today resolved to submit an application for delisting of the Company’s shares from Nasdaq Stockholm. The last day of trading in the Company’s shares on Nasdaq Stockholm will be announced as soon as the Company has received confirmation f"
198eb9d62bd45c14,2025-08-27,BMST Intressenter AB (publ),unknown,gmail,,admission_delisting,Delisting / Trading halt,0.7814,0.0038,needs_review_margin,0.1955,31,Halvårsrapport januari - juni 2025,"Halvårsrapport januari - juni 2025 Publicerad: 2025-08-27 15:00:00 CEST BMST Intressenter AB (publ) - Kvartalsrapport (Q1 och Q3) Halvårsrapport januari - juni 2025 Minskat resultat, bättre kassaflöde Nettoomsättningen i kvartalet minskade med 18 procent och EBITA exklusive jämförelsestörande poster minskade med 27 procent. Det fria kassaflödet från verksamheten förbättrades jämfört med förgående år. Framgångsrik refinansiering vilket ytterligare stärker bolagets operativa verksamhet och förvärvsagenda. Marknaden är fortsatt utmanande och återhämtning dröjer minst sex till tolv månader. Koncer"
198e5121b2a54ed7,2025-08-26,Ziklo Bank AB,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7815,0.0015,needs_review_margin,0.1793,31,Delårsrapport Q2 2025,"Delårsrapport Q2 2025 Publicerad: 2025-08-26 08:30:00 CEST Ziklo Bank AB - Halvårsrapport Delårsrapport Q2 2025 Jan-Jun 2025 i sammandrag Rörelseresultat 501 mnkr (554) Räntabilitet på eget kapital 11,7% (13,7) Utlåning per 30 juni 51,0 mdkr (44,2) Kreditförluster/utlåning 0,03 % (0,04) Kärnprimärkapitalrelation 23,3% (22,8) K/I-tal exklusive restvärdesreservering 0,40 (0,39) VD har ordet Trots ett utmanande omvärldsläge levererar Ziklo Bank ett stabilt första halvår 2025 med ett resultat på 501 mnkr (554). Utlåningen når en ny rekordnivå på 51,0 mdkr (44,2), en ökning med 15 % jämfört med sam"
198a3bc9161dd48b,2025-08-13,Kojamo Oyj,unknown,gmail,,admission_listing,Admission / Listing,0.7815,0.0022,needs_review_margin,-0.0038,5,Welcome as a subscriber,"[*] Welcome to Kojamo From now on, you will receive information from Kojamo to this e-mail address. Kojamo is Finland’s largest private residential real estate company and a frontrunner in the rental housing business. Our mission is to create better urban housing. We operate in Finland’s most significant growth centres and our Lumo brand provides rental housing and new services for urban housing with 50 years of experience. We actively develop the value and number of our investment properties by developing new properties and our existing property portfolio. We want to be the property market fr"
198ac507959e74b9,2025-08-15,AcadeMedia AB,unknown,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,0.7815,0.0038,needs_review_margin,-0.0828,21,"Inbjudan till telefonkonferens med webbpresentation av AcadeMedias bokslutskommuniké, juli - juni 2024/25","Inbjudan till telefonkonferens med webbpresentation av AcadeMedias bokslutskommuniké, juli - juni 2024/25 Publicerad: 2025-08-15 08:00:00 CEST AcadeMedia AB - Nyheter för investerare Inbjudan till telefonkonferens med webbpresentation av AcadeMedias bokslutskommuniké, juli - juni 2024/25 Den 29e augusti klockan 08.00 publiceras AcadeMedias rapport för det fjärde kvartalet 2024/25. Klockan 09.30 samma dag håller vi en webbsänd telefonkonferens där VD och koncernchef Marcus Strömberg presenterar rapporten tillsammans med CFO Petter Sylvan. Presentationen och efterföljande frågestund sker på enge"
198e6d72db777789,2025-08-26,Jyske Invest,unknown,gmail,,earnings_report,Earnings report,0.7815,0.0041,needs_review_margin,0.1370,36,Halvårsrapport 2025 - Investeringsforeningen Jyske Invest,"Halvårsrapport 2025 - Investeringsforeningen Jyske Invest Offentliggjort: 2025-08-26 16:45:10 CEST Jyske Invest - Halvårsrapport Halvårsrapport 2025 - Investeringsforeningen Jyske Invest Bestyrelsen for Investeringsforeningen Jyske Invest har godkendt halvårsrapporten for 2025 på sit møde den 26. august 2025. Det samlede regnskabsmæssige resultat for foreningens 16 afdelinger for 1. halvår 2025 er et underskud på 0,41 mia. kr. mod et overskud på 2,96 mia. kr. i 1. halvår 2024. Den samlede formueværdi i Investeringsforeningen Jyske Invest er ved udgangen af 1. halvår 2025 47,32 mia. kr. og var "
198ade582d564bc1,2025-08-15,IS Fyrirtækjalánasjóður hs.,unknown,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,0.7815,0.0049,needs_review_margin,0.3070,29,IS Fyrirtækjalánasjóður hs. - óregluleg höfuðstólsgreiðsla og vaxtaákvörðun,"IS Fyrirtækjalánasjóður hs. - óregluleg höfuðstólsgreiðsla og vaxtaákvörðun Published: 2025-08-15 15:22:35 CEST IS Fyrirtækjalánasjóður hs. - Aðrar upplýsingar sem birtar eru í samræmi við reglur Kauphallarinnar IS Fyrirtækjalánasjóður hs. - óregluleg höfuðstólsgreiðsla og vaxtaákvörðun Í samræmi við skilmála skuldabréfsins ISFYR 24 1 verður greidd óregluleg höfuðstólsgreiðsla hinn 22. ágúst næstkomandi að upphæð 71.066.037 kr. Jafnframt tilkynnist að vextir tímabilsins 23.08.2025 - 22.11.2025 verða 9,50% á ársgrundvelli. Nánari upplýsingar veitir: Gísli Elvar Halldórsson, This email message w"
198eb9d5ae485f1a,2025-08-27,Nasdaq Company News,unknown,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,0.7816,0.0027,needs_review_margin,-0.1055,21,Inbjudan till presentation av Esmaeilzadeh Holdings delårsrapport jan-jun 2025,"Inbjudan till presentation av Esmaeilzadeh Holdings delårsrapport jan-jun 2025 Publicerad: 2025-08-27 15:00:00 CEST Esmaeilzadeh Holding AB (publ) - Nyheter för investerare Inbjudan till presentation av Esmaeilzadeh Holdings delårsrapport jan-jun 2025 Esmaeilzadeh Holding AB (publ) (”EHAB”) offentliggör sin delårsrapport för jan-jun 2025 den 29 augusti 2025. Intressenter inbjuds härmed att delta vid en webbsändning och telefonkonferens klockan 10:00 samma dag. EHAB:s verkställande direktör, Mikael Ericson, presenterar EHAB:s delårsrapport för perioden januari-juni 2025 den 29 augusti 2025, kl."
198d1f90375222df,2025-08-22,Estea Omsorgsfastigheter AB,unknown,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,0.7816,0.0050,needs_review_margin,0.1243,31,Förändrade fondvillkor i Estea Omsorgsfastigheter AB (publ) godkända enligt skriftligt förfarande,Förändrade fondvillkor i Estea Omsorgsfastigheter AB (publ) godkända enligt skriftligt förfarande Publicerad: 2025-08-22 15:30:00 CEST Estea Omsorgsfastigheter AB - Förändringar i rättigheter knutna till kategorier av aktier eller värdepapper Förändrade fondvillkor i Estea Omsorgsfastigheter AB (publ) godkända enligt skriftligt förfarande Det skriftliga förfarandet där samtliga av Estea Omsorgsfastigheters (”Fondens”) registrerade andelsägare kallades för att godkänna vissa förändringar i fondvillkoren är nu genomfört med resultatet att en majoritet godkände de föreslagna ändringarna. Skriftli
19784d0113734686,2025-06-18,Catena,unknown,gmail,,admission_delisting,Delisting / Trading halt,0.7816,0.0057,needs_review_margin,-0.1061,1,Welcome as a subscriber,"[*] Welcome as subscriber at Catena AB From now on, you will receive information from Catena AB to this e-mail address. Catena is a listed property company that sustainably and through collaboration develops and durably manages efficient logistics facilities. Its strategically located properties supply the Scandinavian metropolitan areas and are adapted for both current and future goods flows. The overarching objective is to generate strong cash flow from operating activities to enable sustainable growth and stable returns. Catena’s shares are traded on NASDAQ Stockholm, Large Cap. To unsubscr"
198cd5bfee7b695b,2025-08-21,Concejo AB,unknown,gmail,,earnings_report,Earnings report,0.7816,0.0060,needs_review_margin,0.1863,31,Delårsrapport januari-juni 2025 för Concejo AB (publ),"Delårsrapport januari-juni 2025 för Concejo AB (publ) Publicerad: 2025-08-21 18:00:00 CEST Concejo AB - Halvårsrapport Delårsrapport januari-juni 2025 för Concejo AB (publ) Andra kvartalet i sammandrag • Nettoomsättningen uppgick till 159,0 MSEK (128,9). • Rörelseresultatet (EBIT) uppgick till 7,3 MSEK (-15,4). • Resultat efter finansiella poster (EBT) uppgick till 76,1 MSEK (-6,4). • Periodens resultat uppgick till 76,1 MSEK (-6,3). • Resultat per aktie uppgick till 6,35 SEK (-0,48). • Kassaflöde från den löpande verksamheten uppgick till 36,3 MSEK (-20,1). • Internationella kapitalförvaltare"
198cb522d3c8fdfd,2025-08-21,Active Biotech AB,unknown,gmail,,earnings_report,Earnings report,0.7817,0.0000,needs_review_margin,-0.0556,26,INTERIM REPORT Q2 2025,INTERIM REPORT Q2 2025 Published: 2025-08-21 08:30:00 CEST Active Biotech AB - Half Year financial report INTERIM REPORT Q2 2025 SECOND QUARTER IN BRIEF Active Biotech reported positive top-line results from the LION study on ocular absorption and distribution of laquinimod in the eye (May 5) Active Biotech announced that a patent for tasquinimod in myelofibrosis was granted in Europe (May 21) Active Biotech reported study results with tasquinimod in heavily pre-treated patients with relapsed refractory multiple myeloma (May 23) Active Biotech announced that results from tasquinimod study in h
198646ed9746767b,2025-08-01,Electrolux Group,unknown,gmail,,other_corporate_update,Other / Corporate update,0.7817,0.0035,needs_review_margin,0.2654,37,Olga Loskutova appointed Head of Product Line Care at Electrolux Group,"[*] Olga Loskutova appointed Head of Product Line Care at Electrolux Group Effective August 1, 2025, Olga Loskutova is joining Electrolux Group to take on the role of Head of Product Line Care. She will report to Yannick Fierling, Electrolux Group CEO, and be part of Group Management. Loskutova has over 20 years of business experience in a variety of roles, geographies and industries, having worked within marketing, sales and executive leadership roles for large multinational companies such as SABMiller and Nestlé. Between 2017 and 2024, she worked at Whirlpool as General Manager for Cluster E"
198bc75f0c2bd7f3,2025-08-18,4C Group AB,unknown,gmail,,product_launch_partnership,Product / Launch / Partnership,0.7818,0.0017,needs_review_margin,-0.0567,1,4C Group accelerates growth in the U.S. defense market,"4C Group accelerates growth in the U.S. defense market Published: 2025-08-18 11:15:00 CEST 4C Group AB - Investor News 4C Group accelerates growth in the U.S. defense market 4C Group AB (publ) (“4C”), a leading provider of software for military training, exercises, and capability assessment, announces continued momentum for its commercial off-the-shelf (COTS) software offering in the U.S. defense market. During the last 12 months, 4C has signed agreements with four organizations within the U.S. Department of Defense (DoD) for the use of its COTS software platform, Exonaut®. The company is also"
198cd549b7329320,2025-08-21,Lánasjóður sveitarfélaga ohf.,unknown,gmail,,debt_bond_issue,Debt / Bond issue,0.7818,0.0019,needs_review_margin,0.3336,29,Lánasjóður sveitarfélaga - Afkomutilkynning árshlutauppgjörs 30. júní 2025,Lánasjóður sveitarfélaga - Afkomutilkynning árshlutauppgjörs 30. júní 2025 Published: 2025-08-21 17:52:02 CEST Lánasjóður sveitarfélaga ohf. - Árshlutareikningur - 6 mán. Lánasjóður sveitarfélaga - Afkomutilkynning árshlutauppgjörs 30. júní 2025 Hagnaður 1.137 milljónir króna á fyrri hluta ársins 2025. Hagnaður Lánasjóðs sveitarfélaga nam 1.137 milljónum króna á fyrri árshelmingi 2025 samanborið við 1.132 milljónir króna á sama tímabili árið 2024. Heildareignir Lánasjóðsins þann 30. júní voru 219 milljarðar króna samanborið við 211 milljarða króna í árslok 2024. Heildarútlán sjóðsins námu 207 
