press_release_id,true_cid,suggested_cid,suggested_name,cat_sim,cat_margin,decision,release_date,company_name,title,snippet,source,source_url
198c77ed571b9cd1,,guidance_outlook,Guidance / Outlook,0.7911,0.0174,needs_review_margin,2025-08-20,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-20 14:40:32 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-20 MINI FUTURES (Record Id 313538) Nasdaq Stockholm has decided to list 3 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-21. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants Extend E) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: IssuerTem",gmail,
198c77e45e547b05,,guidance_outlook,Guidance / Outlook,0.792,0.0161,needs_review_margin,2025-08-20,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-20 14:39:56 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-20 MINI FUTURES (Record Id 313537) Nasdaq Stockholm has decided to list 8 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-21. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: IssuerTemplateFor3",gmail,
198c77c96f148fbd,,guidance_outlook,Guidance / Outlook,0.7884,0.0171,needs_review_margin,2025-08-20,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-20 14:38:05 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-20 MINI FUTURES (Record Id 313536) Nasdaq Stockholm has decided to list 1 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-21. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants US Extend AE) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: Issue",gmail,
198c790e2212bcab,,equity_actions_non_buyback,Equity actions (non-buyback),0.7944,0.0016,needs_review_margin,2025-08-20,Stora Enso Oyj,"Stora Enso Oyj: Notification of Change in Holdings according to Chapter 9, Section 10 of the Finnish Securities Markets Act (19 August 2025)","Stora Enso Oyj: Notification of Change in Holdings according to Chapter 9, Section 10 of the Finnish Securities Markets Act (19 August 2025) Published: 2025-08-20 15:00:00 CEST Stora Enso Oyj - Major shareholder announcements Stora Enso Oyj: Notification of Change in Holdings according to Chapter 9, Section 10 of the Finnish Securities Markets Act (19 August 2025) STORA ENSO OYJ STOCK EXCHANGE RELEASE 20 August 2025 at 16:00 EEST Stora Enso Oyj received a notification pursuant to chapter 9, section 5 of the Securities Market Act from BlackRock, Inc on 20 August 2025. On 19 August 2025 , BlackR",gmail,
198c77fb38003efe,,guidance_outlook,Guidance / Outlook,0.7881,0.0163,needs_review_margin,2025-08-20,Nasdaq Company News,LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP,"LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP Published: 2025-08-20 14:41:30 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF MINI FUTURES ISSUED BY NORDEA BANK ABP NOTICE 2025-08-20 MINI FUTURES (Record Id 313539) Nasdaq Stockholm has decided to list 1 warrant(s) issued by Nordea Bank Abp with effect from 2025-08-21. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants US Extend AE) Please find instrument identifiers in the attached document. Nasdaq Stockholm AB, Issuer Surveillance, , 46 8 405 7280 Attachments: Issue",gmail,
198c790f0d08b879,,equity_actions_non_buyback,Equity actions (non-buyback),0.7638,0.0087,needs_review_margin,2025-08-20,Stora Enso Oyj,Stora Enso Oyj: Arvopaperimarkkinalain 9. luvun 10. pykälän mukainen ilmoitus omistusosuuden muutoksesta (19.8.2025),"Stora Enso Oyj: Arvopaperimarkkinalain 9. luvun 10. pykälän mukainen ilmoitus omistusosuuden muutoksesta (19.8.2025) Julkaistu: 2025-08-20 15:00:00 CEST Stora Enso Oyj - Suurimmat osakkeenomistajat - tiedote Stora Enso Oyj: Arvopaperimarkkinalain 9. luvun 10. pykälän mukainen ilmoitus omistusosuuden muutoksesta (19.8.2025) STORA ENSO OYJ PÖRSSITIEDOTE 20.8.2025 klo 16.00 Stora Enso Oyj on vastaanottanut BlackRock, Inc:ltä 20.8.2025 arvopaperimarkkinalain 9. luvun 5. pykälän mukaisen ilmoituksen. 19.8.2025 BlackRock, Inc:n omistus, mukaan lukien omistus rahoitusinstrumenttien kautta, Stora Enso",gmail,
198c7c7759624b1d,,admission_delisting,Delisting / Trading halt,0.786,0.0058,needs_review_margin,2025-08-20,Nasdaq Company News,LISTING OF TURBO WARRANTS ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC,LISTING OF TURBO WARRANTS ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC Published: 2025-08-20 15:59:52 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF TURBO WARRANTS ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC NOTICE 2025-08-20 TURBO WARRANTS (Record Id 313553) Nasdaq Stockholm has decided to list 8 warrant(s) issued by Morgan Stanley & Co. International Plc with effect from 2025-08-21. The warrant(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Warrants Extend ME) Please find instrument identifiers in the attached document. Nasd,gmail,
198c79e64b73182f,,admission_delisting,Delisting / Trading halt,0.7761,0.0006,needs_review_margin,2025-08-20,IDL Diagnostics AB,IDL Diagnostics appoints Xia Jiang as Director of Global Market Development,"IDL Diagnostics appoints Xia Jiang as Director of Global Market Development Published: 2025-08-20 15:15:00 CEST IDL Diagnostics AB - Investor News IDL Diagnostics appoints Xia Jiang as Director of Global Market Development IDL Diagnostics AB (publ.) announces today that the company is strengthening its management team with the recruitment of Xia Jiang as Director of Global Market Development. Xia Jiang will have the responsibility for driving sales and establishing partnerships in new markets. Xia Jiang has extensive international experience in the In Vitro Diagnostics (IVD) sector, managing k",gmail,
198c7a9e63acfad9,,earnings_report,Earnings report,0.7941,0.0081,needs_review_margin,2025-08-20,Rockwool A/S,"While adjusting our outlook to reflect market uncertainty, we stay committed to investing for long-term value creation","While adjusting our outlook to reflect market uncertainty, we stay committed to investing for long-term value creation Published: 2025-08-20 15:27:30 CEST Rockwool A/S - Half Year financial report While adjusting our outlook to reflect market uncertainty, we stay committed to investing for long-term value creation Report on first half of 2025 for ROCKWOOL A/S Release no. 50 – 2025 to Nasdaq Copenhagen 20 August 2025 While adjusting our outlook to reflect market uncertainty, we stay committed to investing for long-term value creation Highlights Revenue in H1 2025 reached 1,947 MEUR, an increase",gmail,
198c7b11841a926c,,dividend,Dividend,0.7665,0.0006,needs_review_margin,2025-08-20,Novo Nordisk,Novo Nordisk to present Wegovy® and Ozempic® data showing life-saving cardiovascular benefits for people living with obesity and type 2 diabetes at the European Society of Cardiology Congress 2025,"Data to highlight the impact of Wegovy ® (semaglutide 2.4 mg) on atrial fibrillation – a common heart rhythm condition – in people living with obesity (SELECT study) Additional Rybelsus ® and Ozempic ® data demonstrate new cardiometabolic benefits (improvements in heart and metabolic health) in people living with type 2 diabetes (SOUL and STRIDE studies) New insights into the role of inflammation in cardiovascular disease on mortality and major cardiovascular events in people living with inflammation in the heart vessels Bagsværd, Denmark, 20 August 2025 – Novo Nordisk today announced new data",gmail,
198c7bbe2d2680b5,,guidance_outlook,Guidance / Outlook,0.8077,0.0114,needs_review_margin,2025-08-20,Nasdaq Company News,Investeringsforeningen Multi Manager Invest - halvårsrapport for 2025,Investeringsforeningen Multi Manager Invest - halvårsrapport for 2025 Offentliggjort: 2025-08-20 15:47:13 CEST Multi Manager Invest - Halvårsrapport Investeringsforeningen Multi Manager Invest - halvårsrapport for 2025 Bestyrelsen har i dag behandlet og godkendt foreningens halvårsrapport for 2025. Halvårsrapporten er vedlagt fondsbørsmeddelelsen og kan ydermere downloades fra . Henvendelser vedrørende denne meddelelse kan rettes til direktør Tage Fabrin-Brasted tlf. 44 55 91 60. Med venlig hilsen Investeringsforeningen Multi Manager Invest Tage Fabrin-Brasted Direktør Vedhæftet fil Halvaarsra,gmail,
198c7be708b05242,,dividend,Dividend,0.7694,0.0004,needs_review_margin,2025-08-20,Svolder AB,Svolders informationstillfällen under 2025/2026,"Svolders informationstillfällen under 2025/2026 Publicerad: 2025-08-20 15:50:00 CEST Svolder AB - Finansiell kalender Svolders informationstillfällen under 2025/2026 Verksamhetsåret 2025/2026 Delårsrapport I, 3 månader 2025/2026: 12 december 2025 Delårsrapport II, 6 månader 2025/2026: 13 mars 2026 Delårsrapport III, 9 månader 2025/2026: 12 juni 2026 Bokslutskommuniké, 12 månader 2025/2026: 16 september 2026 Årsredovisning, 2025/2026: Inledningen av november 2026 Årsstämma, 2025/2026: 19 november 2026 Stockholm den 20 augusti 2025 SVOLDER AB (publ) Frågor kan ställas till: Tomas Risbecker, verk",gmail,
198c7bf635b2f76a,,capital_raise_rights_issue,Capital raise / Rights issue,0.8198,0.0133,needs_review_margin,2025-08-20,LED iBond International A/S,LED IBOND International A/S announces result of rights issue,"LED IBOND International A/S announces result of rights issue Published: 2025-08-20 15:51:00 CEST LED iBond International A/S - Inside information LED IBOND International A/S announces result of rights issue Company Announcement no. 128/2025 (August 20, 2025) The Rights Issue was subscribed at a total of approximately 68.1 percent, including pre-subscription commitments, resulting in guarantee commitments being fully activated of a total of approximately 25.6 percent of the Rights Issue. In total the Rights Issue have been subscribed to 93.7 percent and LED iBond will thus be provided with proc",gmail,
198c7c20b1e29494,,guidance_outlook,Guidance / Outlook,0.7596,0.0072,needs_review_margin,2025-08-20,SKAKO,Halvårsrapport 2025 for SKAKO A/S,"Halvårsrapport 2025 for SKAKO A/S Offentliggjort: 2025-08-20 15:53:51 CEST SKAKO - Halvårsrapport Halvårsrapport 2025 for SKAKO A/S Til NASDAQ OMX Copenhagen A/S GlobeNewswire Faaborg, den 20. august 2025 Selskabsmeddelelse nr. 7/2025 SKAKO leverer en fremgang i omsætningen på 13%, men et fald i EBIT på 3,4 mio. kr. ”Vi er ikke tilfredse med den negative udvikling i EBIT og at fremgangen i omsætningen kun blev på 13%. Dette skyldes forsinket opstart af OCP-projekterne, hvor vi havde skaleret organisation op til det højere forventede aktivitetsniveau allerede fra årets start. Faldet i EBIT skyl",gmail,
198c7c59b4b57aa8,,equity_actions_non_buyback,Equity actions (non-buyback),0.7815,0.0151,needs_review_margin,2025-08-20,Nasdaq Company News,New long name for the instrument issued by 21Shares AG,"New long name for the instrument issued by 21Shares AG Published: 2025-08-20 15:57:52 CEST Nasdaq Stockholm AB - Equity Market information New long name for the instrument issued by 21Shares AG Upon request by the issuer, the long name for an instrument issued by 21Shares AG will change, please see below. The change will be implemented as of August 21, 2025. ISIN OLD LONG NAME NEW LONG NAME CH1146882308 21Shares Bytetree BOLD ETP 21Shares Bitcoin Gold ETP This email message was delivered to Cancel this subscription This news release was distributed by Company News System, nasdaq.com/european-m",gmail,
198c7c7a1e44e5b7,,guidance_outlook,Guidance / Outlook,0.7544,0.0037,needs_review_margin,2025-08-20,Nicoccino AB,Nicoccino Holding AB Q2 2025 Delårsrapport,"Nicoccino Holding AB Q2 2025 Delårsrapport Publicerad: 2025-08-20 16:00:00 CEST Nicoccino AB - Pressmeddelande Nicoccino Holding AB Q2 2025 Delårsrapport Q2 Delårsrapport 1 januari – 30 juni 2025 Nicoccino Holding AB (publ.) Org. Nr. 556942–1604 KONCERNENS UTVECKLING ANDRA KVARTALET I SAMMANDRAG APRIL -JUNI 2025 Koncernens nettoomsättning under kvartalet var 228 TSEK (79 TSEK) Nettoresultatet uppgick till -3 943 TSEK (-2 860 TSEK) Resultatet per aktie blev -0,13 SEK (-0,09 SEK) Kassaflödet från den löpande verksamheten var -2 716 TSEK (-976 TSEK) eller -0,09 SEK (-0,03 SEK) per aktie Koncernen",gmail,
198c7c797e892d22,,guidance_outlook,Guidance / Outlook,0.751,0.0015,needs_review_margin,2025-08-20,Circle Energy Sweden AB,Circle Energy och United Eco Solutions utser ny CFO,"Circle Energy och United Eco Solutions utser ny CFO Publicerad: 2025-08-20 16:00:00 CEST Circle Energy Sweden AB - Övrig information som ska offentliggöras enligt börsens regelverk Circle Energy och United Eco Solutions utser ny CFO Circle Energy Sweden AB meddelar att Sven Cristea avslutar sin tjänst som Chief Financial Officer (CFO). Carina Björklund Bardun har utsetts till ny CFO och tillträder omedelbart. Carina Björklund Bardun kommer att ansvara för koncernens finansiella styrning, redovisning, riskhantering och kapitalstruktur. Hon kommer också att arbeta med att utveckla finansiella pr",gmail,
198c765cb0e686e3,,guidance_outlook,Guidance / Outlook,0.766,0.0007,needs_review_margin,2025-08-20,Municipality Credit Iceland,Lánasjóður sveitarfélaga - Birting grunnlýsingar,"Lánasjóður sveitarfélaga - Birting grunnlýsingar Published: 2025-08-20 14:13:10 CEST Municipality Credit Iceland - Prospectus/Announcement of Prospectus Lánasjóður sveitarfélaga - Birting grunnlýsingar Fjármálaeftirlit Seðlabanka Íslands hefur staðfest grunnlýsingu Lánasjóðs sveitarfélaga ohf., dagsetta 14. ágúst 2025. Grunnlýsingin er gefin út í samræmi við lög nr. 14/2020 um lýsingu verðbréfa og reglugerð Evrópusambandsins (ESB) 2017/1129. Grunnlýsingin er samsett úr útgefandalýsingu, sem inniheldur ítarlegar upplýsingar um rekstur og fjárhag Lánasjóðsins, og verðbréfalýsingu, sem lýsir alme",gmail,
198c79e0a895061f,,earnings_report,Earnings report,0.7896,0.0037,needs_review_margin,2025-08-20,Rockwool A/S,ROCKWOOL adjusts outlook related to revenue and earnings for full-year 2025,"ROCKWOOL adjusts outlook related to revenue and earnings for full-year 2025 Published: 2025-08-20 15:14:37 CEST Rockwool A/S - Inside information ROCKWOOL adjusts outlook related to revenue and earnings for full-year 2025 Company announcement for ROCKWOOL A/S Release no. 49 – 2025 to Nasdaq Copenhagen 20 August 2025 ROCKWOOL adjusts outlook related to revenue and earnings for full-year 2025 To reflect the challenging market environment, ROCKWOOL adjusts the outlook for revenue and earnings for 2025 as follows: Revenue is expected to be at level with last year in local currencies, changed from ",gmail,
198c7636857c8151,,pdmr_managers_transactions,Managers' transactions (PDMR),0.7613,0.0023,needs_review_margin,2025-08-20,Sparekassen Sjælland-Fyn A/S,Indberetningspligtiges transaktioner med aktier i SJF Bank,"Indberetningspligtiges transaktioner med aktier i SJF Bank Offentliggjort: 2025-08-20 14:10:34 CEST Sparekassen Sjælland-Fyn A/S - Ledende medarbejderes transaktioner Indberetningspligtiges transaktioner med aktier i SJF Bank Selskabsmeddelelse nr. 51/2025 Holbæk, den 20. august 2025 Indberetningspligtiges transaktioner med aktier i SJF Bank SJF Bank (”Banken”) har i henhold til markedsmisbrugsforordningens artikel 19 modtaget vedhæftede indberetning om transaktioner i Bankes aktier. Som det fremgår, har Lucerna Fonden købt aktier i Banken. Lucerna Fonden er en fond, der har til formål at støt",gmail,
198c6f8c292d6894,,earnings_report,Earnings report,0.7748,0.0026,needs_review_margin,2025-08-20,Nasdaq Company News,Investeringsforeningen Fundamental Invest - Halvårsrapport 2025,"Investeringsforeningen Fundamental Invest - Halvårsrapport 2025 Offentliggjort: 2025-08-20 12:14:06 CEST Investeringsforeningen Fundamental Invest - Halvårsrapport Investeringsforeningen Fundamental Invest - Halvårsrapport 2025 Bestyrelsen for Investeringsforeningen Fundamental Invest har i dag den 20. august 2025 godkendt foreningens halvårsrapport for 2025. Halvårsrapporten er vedhæftet denne meddelelse og kan endvidere downloades fra foreningens hjemmeside samt rekvireres ved henvendelse til Invest Administration A/S, Badstuestræde 20, 1209 København K, tlf. 3814 6600. Med venlig hilsen Bes",gmail,
198c762dfa6800a3,,share_buyback,Share buyback,0.7709,0.0003,needs_review_margin,2025-08-20,Witted Megacorp Oyj,Witted Megacorp Oyj:n hallituksen jäsenten vuoden 2025-2026 toisen osakepalkkioerän maksaminen,"Witted Megacorp Oyj:n hallituksen jäsenten vuoden 2025-2026 toisen osakepalkkioerän maksaminen Julkaistu: 2025-08-20 14:10:00 CEST Witted Megacorp Oyj - Yhtiötiedote Witted Megacorp Oyj:n hallituksen jäsenten vuoden 2025-2026 toisen osakepalkkioerän maksaminen Witted Megacorp Oyj | Yhtiötiedote | 20.08.2025 klo 15:10:00 EEST Witted Megacorp Oyj:n varsinainen yhtiökokous päätti 29.4.2025 hallituksen jäsenille maksettavista palkkioista ja siitä, että noin 50 % hallituksen puheenjohtajan ja jäsenten palkkion bruttomäärästä maksetaan yhtiön osakkeina neljässä yhtä suuressa erässä viikon kuluessa k",gmail,
198c7c7eafaeca5d,,admission_delisting,Delisting / Trading halt,0.7841,0.0065,needs_review_margin,2025-08-20,Nasdaq Company News,LISTING OF LEVERAGE CERTIFICATES ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC,LISTING OF LEVERAGE CERTIFICATES ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC Published: 2025-08-20 16:00:23 CEST Nasdaq Stockholm AB - First North - Securitized Derivatives LISTING OF LEVERAGE CERTIFICATES ISSUED BY MORGAN STANLEY & CO. INTERNATIONAL PLC NOTICE 2025-08-20 LEVERAGE CERTIFICATES (Record Id 313545) Nasdaq Stockholm has decided to list 2 certificate(s) issued by Morgan Stanley & Co. International Plc with effect from 2025-08-21. The certificate(s) will be listed on the NSDX segment of the Nasdaq First North Sweden. (STO Leverage Certificates Extend ME) Please find instrument ,gmail,
198c6f089e950051,,product_launch_partnership,Product / Launch / Partnership,0.7628,0.0039,needs_review_margin,2025-08-20,Alvotech S.A.,Alvotech appoints Patrik Ling as VP of Investor Relations Scandinavia,"Alvotech appoints Patrik Ling as VP of Investor Relations Scandinavia Published: 2025-08-20 12:05:00 CEST Alvotech S.A. - Other information disclosed according to the rules of the Exchange Alvotech appoints Patrik Ling as VP of Investor Relations Scandinavia REYKJAVIK, ICELAND (August 20, 2025) — Alvotech (NASDAQ: ALVO), a global biotech company specializing in the development and manufacture of biosimilar medicines for patients worldwide, today announced that Patrik Ling has joined the company as VP Investor Relations Scandinavia, based in Stockholm. Patrik Ling has more than 25 years of expe",gmail,
198c6f1d0b656466,,guidance_outlook,Guidance / Outlook,0.7475,0.0065,needs_review_margin,2025-08-20,Alvotech,Alvotech appoints Patrik Ling as VP of Investor Relations Scandinavia,"August 20, 2025 6:05 AM EDT Alvotech appoints Patrik Ling as VP of Investor Relations Scandinavia View this release → Or click here to view all releases. You are subscribed to Alvotech Investor Relations email alerts. To unsubscribe from all alerts, please click here . Alvotech Saemundargata 15-19, 102 , Reykjavik, , Iceland Service provided by Notified",gmail,
198c6f997980843b,,guidance_outlook,Guidance / Outlook,0.7765,0.0097,needs_review_margin,2025-08-20,Alligator Bioscience AB,Alligator Bioscience provides highlights from R&D event 2025,"Alligator Bioscience provides highlights from R&D event 2025 Published: 2025-08-20 12:15:00 CEST Alligator Bioscience AB - Investor News Alligator Bioscience provides highlights from R&D event 2025 Lund, Sweden – 20 August 2025 – Alligator Bioscience (Nasdaq Stockholm: ATORX), a clinical-stage biotechnology company developing tumor-directed immuno-oncology antibody drugs, provides key highlights from its R&D event held on 19 August 2025. The event featured presentations from Alligator’s management and scientific leadership, outlining Alligator’s clinical progress, upcoming milestones, and stra",gmail,
198c7004f04bc49d,,guidance_outlook,Guidance / Outlook,0.7722,0.0018,needs_review_margin,2025-08-20,Reitir fasteignafélag hf.,REITIR: Birting grunnlýsingar,"REITIR: Birting grunnlýsingar Published: 2025-08-20 12:22:11 CEST Reitir fasteignafélag hf. - Aðrar upplýsingar sem birtar eru í samræmi við reglur Kauphallarinnar REITIR: Birting grunnlýsingar Reitir fasteignafélag hf., kt. 711208-0700, Kringlunni 4-12, 103 Reykjavík, hefur birt grunnlýsingu í tengslum við útgáfuramma skuldabréfa. Grunnlýsingin er dagsett 19. ágúst 2025, staðfest af Fjármálaeftirlitinu, gefin út á íslensku og birt á vefsíðu Reita, Grunnlýsinguna má nálgast á vefsíðunni næstu tíu ár frá staðfestingu hennar og hjá útgefanda á skrifstofu félagsins að Kringlunni 4-12 í Reykjavík.",gmail,
198c7206dc8e4c7a,,guidance_outlook,Guidance / Outlook,0.7456,0.0025,needs_review_margin,2025-08-20,Lollands Bank A/S,Lollands Bank offentliggør halvårsrapport 2025,"Lollands Bank offentliggør halvårsrapport 2025 Offentliggjort: 2025-08-20 12:57:22 CEST Lollands Bank A/S - Halvårsrapport Lollands Bank offentliggør halvårsrapport 2025 Vedlagt bankens halvårsrapport 2025. Vedhæftet fil Halvårsrapport_2025 Vedhæftet fil: Halvårsrapport_2025.pdf This email message was delivered to Annuller dette abonnement This news release was distributed by Company News System, nasdaq.com/european-market-activity/news/company-news",gmail,
198c722fe5ba65ee,,guidance_outlook,Guidance / Outlook,0.7555,0.0048,needs_review_margin,2025-08-20,Fortinova Fastigheter AB,Förvaltningsresultatet ökar med 33 procent,"Förvaltningsresultatet ökar med 33 procent Publicerad: 2025-08-20 13:00:00 CEST Fortinova Fastigheter AB - Pressmeddelande Förvaltningsresultatet ökar med 33 procent ”Fortinovas tydliga geografiska fokus på västra Sverige lönar sig. Vår styrka ligger i att äga rätt typ av fastigheter på rätt geografier – där efterfrågan på boende överstiger utbudet.” säger Anders Johansson, verkställande direktör på Fortinova. ”Marknaden är tydligt mer aktiv – vi har aldrig tidigare haft så många möjligheter att utvärdera. Trots det stora utbudet av möjligheter kommer vi fortsatt att vara selektiva och investe",gmail,
198c725630f027e1,,guidance_outlook,Guidance / Outlook,0.7755,0.0041,needs_review_margin,2025-08-20,Municipality Credit Iceland,Lánasjóður sveitarfélaga - Árshlutauppgjör og kynningarfundur,"Lánasjóður sveitarfélaga - Árshlutauppgjör og kynningarfundur Published: 2025-08-20 13:02:50 CEST Municipality Credit Iceland - Half Year financial report Lánasjóður sveitarfélaga - Árshlutauppgjör og kynningarfundur Áætlað er að stjórn Lánasjóðs sveitarfélaga ohf. samþykki árshlutareikning sjóðsins fyrir fyrstu 6 mánuði 2025 á stjórnarfundi, fimmtudaginn 21. ágúst 2025 og verður hann birtur í kjölfarið. Opinn kynningarfundur fyrir markaðsaðila verður haldinn föstudaginn 22. ágúst kl. 12.00 á skrifstofu sjóðsins, Borgartúni 30, 5. hæð. Óttar Guðjónsson framkvæmdastjóri mun kynna afkomu og efna",gmail,
198c730f0c85e125,,sustainability_esg,Sustainability / ESG,0.7967,0.0304,auto_assign,2025-08-20,Neste,Neste achieved Platinum Medal in EcoVadis sustainability assessment,"[*] Neste achieved Platinum Medal in EcoVadis sustainability assessment [*] Neste Corporation, Press Release, 20 August 2025 at 2:15 p.m. (EET) Neste has been awarded with Platinum EcoVadis Medal, after a sustainability assessment by EcoVadis places the company among the top 1% of the companies worldwide. EcoVadis assesses how well a company has integrated sustainability into its business and management system, the company's impact on the environment, as well as how it fosters transparency and drives innovation. Since its founding in 2007, EcoVadis has grown into the world’s largest and one of",gmail,
198c73578945be8d,,pdmr_managers_transactions,Managers' transactions (PDMR),0.7892,0.0039,needs_review_margin,2025-08-20,Carlsberg A/S,Carlsberg A/S: Notification and public disclosure of acquisition of Carlsberg A/S shares by member of the Supervisory Board,"Notification and public disclosure of acquisition of Carlsberg A/S shares by member of the Supervisory Board Notification and public disclosure of acquisition of Carlsberg A/S shares by member of the Supervisory Board 20.8.2025 13:20:18 CEST | Carlsberg A/S | Managers' Transactions The attached document discloses the data of the transactions made in Carlsberg shares by the Deputy Chair of the Supervisory Board, Majken Schultz, in accordance with Article 19 of Regulation No. 596/2014 on market abuse. Attachments 20250820_Majken Schultz_Acquisition of shares.pdf Share You have received this mess",gmail,
198c7358d3dd882e,,pdmr_managers_transactions,Managers' transactions (PDMR),0.802,0.0037,needs_review_margin,2025-08-20,Carlsberg A/S,Notification and public disclosure of acquisition of Carlsberg A/S shares by member of the Supervisory Board,"Notification and public disclosure of acquisition of Carlsberg A/S shares by member of the Supervisory Board Published: 2025-08-20 13:20:18 CEST Carlsberg A/S - Managers' Transactions Notification and public disclosure of acquisition of Carlsberg A/S shares by member of the Supervisory Board 20.8.2025 13:20:18 CEST | Carlsberg A/S | Managers' Transactions The attached document discloses the data of the transactions made in Carlsberg shares by the Deputy Chair of the Supervisory Board, Majken Schultz, in accordance with Article 19 of Regulation No. 596/2014 on market abuse. Attachments: 2025082",gmail,
198c762e036debc0,,agm_egm_governance,AGM/EGM & governance,0.7939,0.004,needs_review_margin,2025-08-20,Modelon AB,Bulletin from extraordinary general meeting in Modelon AB (publ),"Bulletin from extraordinary general meeting in Modelon AB (publ) Published: 2025-08-20 14:10:00 CEST Modelon AB - Decisions of general meeting Bulletin from extraordinary general meeting in Modelon AB (publ) An extraordinary general meeting of Modelon AB (publ) was held on 20 August 2025 in Lund. Complete information and documents regarding the general meeting’s resolutions are available on the company's website, . All resolutions passed by the general meeting are in accordance with the proposals presented in the notification of the general meeting. Directed issue of new shares The general mee",gmail,
198c73b7b613c62d,,equity_actions_non_buyback,Equity actions (non-buyback),0.7925,0.0189,needs_review_margin,2025-08-20,Nasdaq Company News,Split and Change of ISIN for Cell Impact AB,"Split and Change of ISIN for Cell Impact AB Published: 2025-08-20 13:26:59 CEST Nasdaq Stockholm AB - First North Growth Market - Equities Split and Change of ISIN for Cell Impact AB The company will carry out a reverse stock split in relations 1:10. The share will be traded under new ISIN code with effect from Aug 25, 2025. The order book will not change. Short name: CI Terms: Reverse split: 1:10 Current ISIN: SE0017885379 Last day of trading with current ISIN code: Aug 22, 2025 New ISIN code: SE0025940513 First day of trading with new ISIN code: Aug 25, 2025 Nasdaq Stockholm AB, Issuer Surve",gmail,
198c741420d04cde,,debt_bond_issue,Debt / Bond issue,0.7785,0.0207,auto_assign,2025-08-20,Landsbankinn hf.,Landsbankinn hf.: Bond issuance in NOK,"Landsbankinn hf.: Bond issuance in NOK Published: 2025-08-20 13:33:17 CEST Landsbankinn hf. - Other information disclosed according to the rules of the Exchange Landsbankinn hf.: Bond issuance in NOK Today, Landsbankinn concluded the sale of floating rate senior preferred bonds in the amount of NOK 400 million with a maturity of three years. The bonds were priced at a spread of 87bps over 3-month NIBOR. The bonds will be issued under the bank’s EMTN programme and expected to be admitted to trading on Euronext Dublin as of 28 August 2025. SEB acted as a dealer on the transaction. This email mes",gmail,
198c742fb0425963,,dividend,Dividend,0.8025,0.0113,needs_review_margin,2025-08-20,Citycon Oyj,Inside information: Citycon Oyj announces the results of its tender offers of outstanding notes of Citycon Oyj issued in November 2019 and June 2024,"Inside information: Citycon Oyj announces the results of its tender offers of outstanding notes of Citycon Oyj issued in November 2019 and June 2024 Published: 2025-08-20 13:35:00 CEST Citycon Oyj - Inside information Inside information: Citycon Oyj announces the results of its tender offers of outstanding notes of Citycon Oyj issued in November 2019 and June 2024 Citycon Oyj Inside Information 20 August 2025 at 14:35 hrs NOT FOR DISTRIBUTION IN OR INTO OR TO ANY PERSON LOCATED OR RESIDENT IN THE UNITED STATES, ITS TERRITORIES AND POSSESSIONS (INCLUDING PUERTO RICO, THE U.S. VIRGIN ISLANDS, GU",gmail,
